cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2358.0780106292154,143.266,3.9136559327280698,37.14205549462755,-3.748379546211475,6.517194089059271,10.265610280797908,0,0.19490085435592475,OPTIMAL,2.2408048155113044e6
