cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1702.6904976357293,90.094,5.550780969841625,0.3020554946275488,-3.6863836436648674,5.0371100127194515,8.723495677784733,0,0.11755267187506924,OPTIMAL,2.243571093382381e6
