cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2265.7074081302244,65.812,0.0,0.10605549462754031,0.011877873745683895,10.397486060185667,10.365417040626266,0,0.0,OPTIMAL,2.101897050515349e6
