timestamp,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12
11.0,-0.08620041238407135,-0.07391986779307352,-0.10386275726068138,-0.09668325469169255,-0.1396469417858709,-0.028155252937262263,-0.09668273397442095,-0.11116717584045832,-0.13946448868183633,-0.03315152165225532,-0.11734430226010492,-0.05841558546171551,0.006392571683696616,0.00604952681066838,0.009439023588552104,0.009900523761920944,0.010008689222507536,0.016049315264373632,0.008920079557563127,0.012705543199646795,0.010271966489321995,0.005438367236390283,0.008310640126960783,0.004143342582935054,0.020562270638843208,0.020017249769290937,0.030659076580707927,0.032629097481894416,0.0296306686493556,0.055904200752367815,0.0281955878869816,0.04014077676783248,0.030460783700489734,0.019593957901110293,0.025464037365224117,0.013492458925121267
12.0,0.15069908212663272,0.14339908637258567,0.21539904815196714,0.22519904360262227,0.22029911675750732,0.34319907650794046,0.19859913161265283,0.2753990954383725,0.22729904684956137,0.12729910682137496,0.18679906792753453,0.09909910906178862,0.006386035797017543,0.006047189948199607,0.009429421647301291,0.00989803300716403,0.009975286531813015,0.01610716143436561,0.008910652477799449,0.012707715059603598,0.010252064813258042,0.005449855939198396,0.008277104665987552,0.004139236076158789,0.026755637931694668,0.025367238609253422,0.0380543061000903,0.03951603527900802,0.03964791369222776,0.05789047168784882,0.03508248227910361,0.048054707866086635,0.04046282410701015,0.021906584674860483,0.03380272902796599,0.01764042407121617
13.0,0.14979261860790472,0.14259268279544243,0.21419224333209538,0.2240922068376872,0.21869250104793536,0.3427921816380185,0.19749276994343484,0.27419235796475916,0.22579213166409984,0.12689280865244865,0.18529235747609657,0.09849249601857679,0.006301814136843451,0.005968275102957809,0.00931570520708155,0.009785892265475682,0.009839766817220224,0.016012004825515003,0.008805514583277014,0.012581239811393393,0.010116494538482347,0.005396726987550059,0.008154516917518598,0.004079578259452782,0.013297380997082223,0.012607314645283831,0.018934385354302505,0.01966944836965751,0.01966965364111442,0.028930548530270765,0.017452554600028657,0.02393478334824924,0.020171236501741983,0.010938325685438403,0.016796139714369062,0.008752164705381451
14.0,-0.1488995320799919,-0.14179953175760188,-0.2130995502067125,-0.22299955330067353,-0.21709949318929295,-0.34239950901238597,-0.1963994832605723,-0.2729995137105718,-0.22449954001136097,-0.12649950522845577,-0.18389952256762548,-0.09789951507473243,0.0061910916282833465,0.0058624662696877255,0.009178992719333834,0.009644943789050228,0.009678760771126596,0.015870540378161893,0.008678167406704672,0.012419260780893978,0.009963973733964192,0.0053257114298449985,0.008016082531936931,0.0040006552502221135,4.662701715944796e-6,4.590889225795144e-6,5.031924797609001e-6,5.097839210215958e-6,5.278712354872909e-6,4.533242557195111e-6,4.823729094556807e-6,5.4202091218268775e-6,5.225801905267011e-6,3.924639248720629e-6,5.110163843050195e-6,4.457498847837132e-6
15.0,-0.14809833359068447,-0.14109822566790362,-0.21199828409900592,-0.22199825241401294,-0.21559822741848417,-0.3418979387913795,-0.1953983013724878,-0.27199799716340634,-0.22319820924480424,-0.12609782604083045,-0.18249838086735817,-0.0972978219989878,0.0061875154106946035,0.005863440316343534,0.009167752620442856,0.009640132189316596,0.009647829792340289,0.01590547162127355,0.008667831239901282,0.012421045481519415,0.009943641447134912,0.005332500321698896,0.007983610495207105,0.003997656677680012,0.011602957058830911,0.011101218676513123,0.016773327647237563,0.01759839420682165,0.016656903011083392,0.028177827082088765,0.01538144744236344,0.021675379658933732,0.01754352102145101,0.010185551261964035,0.01407007028330278,0.007622749621651457
16.0,0.1472993362796075,0.14049933631909878,0.21099932290908,0.22099932074230927,0.21419939170357688,0.34149938532747537,0.19439940617303797,0.27089938211062187,0.22199932226911767,0.12579935319853908,0.1810993327681538,0.0967993519484497,0.0062375779989056815,0.005922030251339273,0.009232459195361777,0.009710440061991848,0.009692466963885111,0.016044878083555765,0.008721351581522875,0.01250402828058434,0.010002756357066918,0.005385573686979194,0.00801072457510246,0.00403807683497043,0.023224485344080895,0.022229404553298332,0.033449851556322935,0.0351982484309697,0.03327342207223608,0.05621932242950699,0.030764639430723755,0.04344187982111696,0.0349733720338189,0.020333704946470556,0.028018268919499306,0.015190902109298065
17.0,0.11519443570331132,0.11221356782495202,0.17095860394552226,0.1808593102469716,0.15592116434401415,0.3223312828465439,0.15425609010798763,0.2288024015886018,0.1739206524478684,0.11172544558107575,0.12703949104293882,0.07469205603845683,0.006132431861430344,0.005817666314601964,0.009099687128256234,0.009567730312505724,0.009532391194272412,0.015883655611320786,0.00859010958644945,0.012344005835907829,0.009851514768076533,0.005313751977219819,0.007871370707353892,0.003960634069747447,0.01022954139001764,0.009981127110903728,0.014966574283211673,0.01588163882374496,0.014163472769661073,0.02740104048263124,0.013664689064502385,0.019876931695021003,0.015393428900918625,0.00958042595719473,0.011666657793811036,0.006674290266292767
18.0,-0.007569018248424524,-0.005408967516842174,-0.008651094121326223,-0.009731322256760688,-0.015130004469104136,-0.005411343306499246,-0.009729629303885119,-0.010811072051560915,-0.010811046029411759,-0.00324861178353379,-0.014049468503597895,-0.005408787543445323,0.006062844800295765,0.005757399287538792,0.009016698338502445,0.009477638454190923,0.009419233469604889,0.015792427813459804,0.008506125204733657,0.012238520365574384,0.009753576561867207,0.005270815816224338,0.0077706436448969005,0.0039089726092842465,5.521428145742279e-9,-3.4996936968041954e-9,2.3392406998307214e-8,2.873289337579762e-8,4.223211482379375e-8,1.0248317623507881e-7,1.4796206383672772e-8,6.404586044794501e-8,4.0660180084917514e-8,-2.6585727916626044e-8,3.097738880946434e-8,-4.748587581274528e-8
19.0,-0.006470471892088644,-0.0064706280444378214,-0.007548469609959865,-0.00970827288397259,-0.012949017813721979,-0.00754815252400627,-0.008629597282157635,-0.00862839457809589,-0.010788355671364378,-0.0032311958448056977,-0.011869726000804536,-0.005391223013009749,0.0060269241461728025,0.005721470364204886,0.008974349210435708,0.009425347095431231,0.009351638293678645,0.0157430036133671,0.008459183044008464,0.012187081582278497,0.009694433698084972,0.005250167945182139,0.0077099530856194936,0.0038789417951211433,7.568538292642941e-7,7.436772308835764e-7,9.481242235110642e-7,9.723892889749422e-7,8.756397160366413e-7,1.046677182526814e-6,8.169431028181064e-7,9.868441877874314e-7,9.613542313047003e-7,6.917809346738573e-7,8.22349827025998e-7,6.853611652620704e-7
20.0,-0.1446002099699735,-0.138200209944137,-0.2081002102950205,-0.21740021037656554,-0.20910031145143723,-0.3391003152627016,-0.19100031088740463,-0.2673003131658387,-0.21810021950603456,-0.12460021936287055,-0.1763002192275379,-0.0948002195579211,0.003994124625110917,0.003742388557221338,0.006605360485746622,0.007002241781362694,0.007389376705940186,0.013419665344115367,0.006577285162196641,0.010062892492993488,0.007614474587172923,0.0036008165948752573,0.005769523225221679,0.002428038154765943,-3.159045524991491e-8,-3.246000029531927e-8,-6.4572907387963485e-9,6.545081323296933e-10,-3.415931385962352e-8,5.938644402904428e-8,-4.4672147776362184e-8,2.5576586041148234e-8,-3.1846561756503497e-9,-3.6508963965300244e-8,-2.7945458840941712e-8,-4.113424218224174e-8
21.0,-0.14400021080920952,-0.1377002107363154,-0.20760021144061666,-0.2166002115324092,-0.20790030763899914,-0.33830031125883353,-0.19020030708130187,-0.26650030931945795,-0.21730022071607188,-0.12430022007833103,-0.1753002202883707,-0.09430022011732832,0.00396457544856948,0.003717178056888156,0.006576525537092149,0.006960139634260721,0.007328014953655998,0.013373596057887115,0.006534962145560234,0.010017432839131687,0.00756914913351597,0.0035824376955257923,0.005718285324181598,0.002403938169825524,0.011419979371567296,0.011066645464532964,0.016801670294699117,0.01730667812543111,0.01634498501865472,0.02771841739971289,0.015196641386612374,0.02146504455387116,0.017365008315669925,0.010113308951493287,0.013611649785883305,0.0074499710306053304
22.0,-0.14339726899816307,-0.13719727101370546,-0.20709731252028038,-0.21579732411203748,-0.2066969055505607,-0.337497132060504,-0.18939689814232477,-0.26569700450140094,-0.2163972149129495,-0.12409718880806614,-0.17429716773234313,-0.09389719705012878,0.005869871248993204,0.005582676733171774,0.008822165679279135,0.009227906076806403,0.009102337480116256,0.01551900116030421,0.008275964236655529,0.011966734537953562,0.00948674536601294,0.0051595517979794725,0.00749385728172245,0.0037562260717548673,0.02287999731287805,0.022091663646984106,0.03365168885126246,0.03463669581812057,0.03259001074975715,0.055190110082974926,0.03032666715434231,0.04295340381395238,0.03475336042342337,0.020201660112023845,0.02732000161602252,0.01485832320733577
23.0,-0.14279707099152955,-0.13669706789052075,-0.20679717172776746,-0.2149971864318451,-0.20559671094349827,-0.3365969921487559,-0.1886966939507982,-0.2648968502414832,-0.21559706448136218,-0.1237969679022707,-0.17329698108869143,-0.09339694636126254,0.00584200123824473,0.005559376481717971,0.00880808239218217,0.009190437808119224,0.009049114348272954,0.015473542886727679,0.008242233607535246,0.011926898034949385,0.009447308561035078,0.005144858151079569,0.00744602905400328,0.0037319569583834393,0.03428976969976126,0.03307476955712845,0.050459798594571156,0.05189980649394349,0.04873475297471664,0.08259487111651566,0.04538974183190526,0.06437482093738651,0.05197646188268668,0.030363093364107033,0.04094476544457078,0.022323090961862694
24.0,-0.14220021273706548,-0.13630021273755433,-0.20660021332029171,-0.21410021337897078,-0.20440029815107877,-0.3356003012179903,-0.18790029770212222,-0.2642002995913099,-0.21480022220232076,-0.12360022156603562,-0.17240022189608062,-0.09300022141088182,0.0038775819646505376,0.00364699051662785,0.006513096780519356,0.006831713681063479,0.007148862764786539,0.013220931891776807,0.006412641020279427,0.009885588402087718,0.007430466909040926,0.0035364175786357006,0.005570705011918371,0.0023403387279033157,0.04564952665783329,0.04401619076107866,0.0674228961739075,0.06909623905182834,0.06487781236397362,0.10983462051974553,0.06048446676980471,0.08572955865527462,0.06922288425341662,0.040409508506668426,0.0544861810352465,0.029656170235167416
25.0,-0.14159699836281092,-0.13579698496907908,-0.20649718120971494,-0.21329719481551207,-0.20329666855037143,-0.33449696565962483,-0.18719663942237433,-0.26339684446193656,-0.2139970572350473,-0.12339685202641543,-0.17149693159206356,-0.09249676235784583,0.005783875049954286,0.005514713328129522,0.008791320906642225,0.009108234463590508,0.008934811007746315,0.015362809999511536,0.008167178224987743,0.011848017977090588,0.009366221741758229,0.005123163827322988,0.0073580201294018086,0.0036863895130343017,0.056959544453113395,0.05501454431203707,0.0844595809189839,0.08612792325342773,0.0808311708594362,0.13690131232078195,0.07542282532238986,0.10711625034272071,0.08640290297290892,0.05052952841264807,0.06804286661813422,0.03704618916356628
26.0,0.14096912907700965,0.1353689218092433,0.20647126557819961,0.2124710071502694,0.20217221270119695,0.3332763512337467,0.18647172695135844,0.2625751675149811,0.21317147242487786,0.12316882103758281,0.17066955984306761,0.09197033400976096,0.00577011120944744,0.005510744974213598,0.00880626454962939,0.009086189123403822,0.008892459346845917,0.01532090447819094,0.00814324340383586,0.011823030901979887,0.00933983933435594,0.005121791844722405,0.007329632090398576,0.003671979662725685,0.06821929434428733,0.06588095938960843,0.10157767945219227,0.10318269002281574,0.09678256033479167,0.1637860594137856,0.09039254580571354,0.12834598768052208,0.10351599123187384,0.060632598435094665,0.08152427778452838,0.04430425263777852
27.0,-0.14029708040175956,-0.13489706386951672,-0.2065973036160869,-0.21159731565724152,-0.20109678925053542,-0.33209704792028427,-0.18579675924136357,-0.26179696289646903,-0.21239717102580333,-0.12299691961961963,-0.1698970430914132,-0.09149677085302818,0.005720020562172833,0.005468884485820414,0.008792034954409866,0.009024937751243758,0.00882389878925957,0.015234658497932619,0.008095508130984554,0.011762195350635416,0.009283883911098233,0.005100477885922975,0.007278384841850865,0.003635040412034374,0.055931867803216934,0.054240216980476236,0.08437174075850602,0.08475677330290958,0.07894487632824676,0.13493303018310956,0.07422323541476587,0.1057447239049647,0.08503170182162724,0.05018853144484985,0.06658181507376881,0.03619005925313441
28.0,0.1247337451212275,0.12096374568208806,0.18969247662176916,0.1918582153110916,0.14388137823835603,0.16185152189725868,0.14529823924608481,0.19924774663646433,0.16015748597221857,0.11231660427505669,0.13004916771278094,0.07153309573764588,0.005702913890762639,0.005461767664905201,0.00880780334176062,0.008998938654552226,0.008780481584462763,0.015190384620152304,0.00807067572567822,0.0117403657613685,0.009255908182265654,0.005098180765010942,0.007253493981329708,0.00361960103812396,0.06699329177501831,0.06503164063262903,0.1015981835885212,0.10157988342226783,0.09471294216855111,0.1615277842526504,0.08907629895164963,0.12684113772942562,0.10201146621908681,0.06025827569667196,0.08001990212917635,0.04336479062871891
29.0,0.13899748711543022,0.13399747965978362,0.20689753368824834,0.20989753087741622,0.19889790625186618,0.32969798297067454,0.18439790142463797,0.260297916677149,0.21079764926373284,0.1226975723452217,0.1684976406253051,0.09059748492640975,0.00569171832302689,0.005460151542972354,0.008840429431217586,0.008980509797277826,0.008746145975246403,0.015160372978465566,0.008054139306292934,0.011725858412310068,0.009238546511803966,0.005107855274667255,0.007237152986141128,0.0036164684505752024,0.056058813582524576,0.05459132905589489,0.0858004783307486,0.0848716987010264,0.08173282749880181,0.1469601573590131,0.0763381127983137,0.10960715903591399,0.08794500894139667,0.050718559672015065,0.06855247158290616,0.03695369956571213
30.0,-0.13839745656165484,-0.133597426435211,-0.2071974087966539,-0.20909742185906427,-0.19779711279162307,-0.32859727632849756,-0.18369709593522238,-0.25949725134456997,-0.20999741507814365,-0.12249723336159818,-0.16779739917998876,-0.09009699879201938,0.005625827138251591,0.005401839973140435,0.008813491310995005,0.008901930456091993,0.008656920587537847,0.015045725920882458,0.007987256432721291,0.011637095921576837,0.009160060306823892,0.005070564344067322,0.007172645083293578,0.0035621138303036756,0.04384569060181561,0.04297487237641106,0.06857901734995274,0.06657023808742793,0.06416800222519718,0.11840532556200124,0.06034162096150859,0.0871956661483825,0.06965853851502925,0.04040376347702644,0.05388100178509168,0.029043910048826595
31.0,-0.13770021611942151,-0.13320021611669333,-0.20750021634078902,-0.2082002163552339,-0.19680028091537985,-0.3276002830874382,-0.1831002806792717,-0.2588002819711471,-0.20930022369522253,-0.12240022352864238,-0.16720022367287468,-0.08960022346379365,0.0036676812976988806,0.003493788357532227,0.006505727475971925,0.006535285217097675,0.006752434076936567,0.012774856118641102,0.006147420117910736,0.009568413913662189,0.007124699572185375,0.0034473124651362695,0.005296976381665716,0.0021806999322718256,0.054838811478585645,0.053747992516778476,0.08587546841256441,0.08327502296106197,0.07966109535683175,0.1447984319951339,0.07501971261862875,0.10810043687850432,0.08643832295330578,0.05043186617672479,0.06723411817614214,0.03610199392612235
32.0,-0.13700021682749705,-0.13280021680787887,-0.20790021701691497,-0.20740021703347694,-0.1959002787913598,-0.3268002808639314,-0.18250027857614964,-0.25810027978620126,-0.2087002239929487,-0.1223002238690825,-0.16670022396284773,-0.0892002237638929,0.0036370257022211297,0.003474969865510247,0.006517861636060379,0.006496761527043685,0.006706514654196896,0.0127296947306425,0.00611547294799066,0.009528940255447262,0.007092305556612931,0.0034393733505789737,0.005270825153872114,0.002162822405296588,0.06568383009206766,0.06448801130587034,0.10319715350975037,0.09981504143851054,0.09516111862919838,0.17119845552972876,0.08973806971575976,0.1290371274680275,0.1032500084617585,0.06054188699667932,0.08062747058446783,0.04311868009785053
33.0,-0.1363995230745937,-0.13229952313846877,-0.20829951176904035,-0.2065995130663811,-0.1948994476023114,-0.3262994374586197,-0.18199944898049217,-0.2573994441089198,-0.2080994916061345,-0.12209950266834037,-0.16619949707490003,-0.08879950316614865,0.005445634733960965,0.0052537521520785125,0.008780026565991368,0.008701251582328783,0.008441940392500175,0.014802464611738961,0.007835154708619093,0.01142990111423007,0.008987273759055187,0.004988303520076925,0.007030155038171663,0.0034321023098977557,0.0764705151070038,0.07519469616586656,0.12056217142799269,0.11637839312123502,0.11067614252546368,0.19771181233190138,0.10440642626058216,0.14991548443246622,0.12010169372627598,0.07064357314038405,0.09406915628670978,0.050192032184974394
34.0,-0.13569952146565142,-0.13189952146715883,-0.208599509207075,-0.20569951070366974,-0.19409944913692448,-0.32599943897389677,-0.18159945045676898,-0.2566994454648212,-0.20759949071413472,-0.12199950192424228,-0.16569949623306726,-0.0883995028118895,0.005409326045139823,0.005231461855277025,0.008790568102186286,0.008656209009982705,0.00840142729532119,0.014782900850414234,0.007813771117632887,0.011392233704845831,0.00896055009667354,0.0049810478279990415,0.007004250523379944,0.003410588841963526,0.08729714269190032,0.08576965698230855,0.137960464584464,0.13287501919631575,0.1260177631524678,0.22445343220658515,0.11912304727611132,0.1707354382474584,0.13690331835646624,0.08063853286182222,0.10746911388869679,0.05723199201951629
35.0,-0.13499885773958267,-0.13159885625836074,-0.20899884623384737,-0.20489885089493248,-0.19329869678968567,-0.3259986854534548,-0.18119869659730525,-0.2560986986416669,-0.2071987952685111,-0.12189880460311056,-0.16529879897028313,-0.08809879317438857,0.005431816642911951,0.005272856583633699,0.00886200751255369,0.00867162232425545,0.008409622358328555,0.014861513054474756,0.007838088247081827,0.01142597663688328,0.008991155101853377,0.0050159052009419,0.007026894538347246,0.003439187488137353,0.09797543611040345,0.09640128575991465,0.1553737566152413,0.1492066452341724,0.14147271776462264,0.2513500521478316,0.13389633536125292,0.19149705903761052,0.1537532760622778,0.09071516041887087,0.12082740597238972,0.06423861727146739
36.0,-0.13440022057569212,-0.1312002205722218,-0.2094002207944715,-0.20420022082181213,-0.19250026992944158,-0.3265002718161227,-0.1808002697475242,-0.2555002708193081,-0.20690022515089093,-0.12180022515154991,-0.16490022516035174,-0.08780022518305532,0.003527468075594142,0.003404645763708628,0.0065685799999094735,0.0063495467327953515,0.0065454521221066245,0.012701769336288523,0.006031126132584422,0.00939626295315336,0.006998328511491841,0.0034096728660169694,0.0051824136146858425,0.002103737953390739,0.1085953410165152,0.1070978573981408,0.17283032742261847,0.16556154966766207,0.15686094247742827,0.27851660929789007,0.14863622712907454,0.21229861734817454,0.17065984251583755,0.10078339564791627,0.13424230583685362,0.07131018391892284
37.0,0.13369954062288197,0.13079954092351465,0.20969955126459836,0.2033995498901487,0.19189961659797525,0.3272996317355567,0.18059961559152568,0.2548996227377697,0.20669956564652492,0.12169955665781697,0.1644995624941444,0.08759955158451009,0.005495619379141392,0.005361354897887079,0.009027451637070574,0.00873206504857228,0.008461487659051919,0.015121648914730083,0.007920326031117213,0.01152876110285788,0.00909626208396139,0.005097838224355791,0.007091859808337153,0.0035153672963418635,0.11925536028841538,0.11767121073740112,0.19032034644288642,0.18194823482754802,0.17218263204399098,0.30577496537314647,0.16334291627950864,0.2330503064159608,0.1876315280882652,0.1108434139024175,0.14762399152699449,0.07835686953436637
38.0,0.13309956475074852,0.13039956516538725,0.20999957601561103,0.20269957452103946,0.19129963485328497,0.3285996509112915,0.18039963365266753,0.2543996432594057,0.20659958830230646,0.12159957752120558,0.1641995838662478,0.08739957363197993,0.0054671054218264,0.005342093873346875,0.00904066086855952,0.00869843910708428,0.00843345423671893,0.015187736066335241,0.00791150661147768,0.011505180549899094,0.009091312544324534,0.005093100798277866,0.007077642637605277,0.003505893233724038,0.10748373205237195,0.10641124940189806,0.17287538394671162,0.16427827271241902,0.15565099719931996,0.27857999598632277,0.1481129484217143,0.21126867148141965,0.17022656466505093,0.1006117855410813,0.13355569493683345,0.07087690745459899
39.0,0.13239957937082833,0.13009957981871426,0.21029958849965544,0.20199958856869724,0.1908996405141109,0.33029965175354964,0.18029963920001096,0.2538996484657766,0.20669959880967984,0.12149959006500731,0.1638995945334247,0.08729958583385072,0.005433250649877201,0.005326751986252912,0.009053030337768051,0.008664017932289035,0.008414831816487528,0.015273471205477576,0.007907280915142518,0.011481327809660737,0.00909556502801038,0.0050881088770952845,0.007063123595798457,0.0035008189196220657,0.09585210196512405,0.09518461980152776,0.15540541884969636,0.1467566412170498,0.13916936140240796,0.25132669180982825,0.1328996458227001,0.18961870134717224,0.15291993229862655,0.09038849017007497,0.11960239695533598,0.06341361058426434
40.0,0.13179926309354342,0.12979926302213884,0.21049928448891167,0.2012992827448392,0.19049934913727415,0.3322993738713372,0.18029934444665724,0.25359936924277554,0.20689930096836817,0.12149927589964471,0.1635992840326751,0.08729928486129808,0.00537469787200986,0.005282039994026491,0.009026895959719344,0.008597037466291174,0.008366117267290626,0.015325557611745672,0.007879547527791141,0.011426669713304732,0.009071468077460832,0.005065530343924633,0.007022806631952554,0.003476391479760826,0.0841888034129975,0.08407298810093462,0.13791045329947246,0.1292933428370391,0.12290105837689665,0.22397172085083134,0.11778467622057733,0.16801039736529771,0.13570496582773578,0.08017352652325077,0.10567409753312122,0.05604864508804294
