feeder_1,feeder_2,feeder_3
1.0131407126284364,1.0131958359639002,1.0131407126284364
1.0135964632402117,1.0137023806011944,1.0135964632402117
1.013203339388869,1.0133693824690997,1.013203339388869
1.0131257948011176,1.013322357081011,1.0131257948011176
1.012913298052896,1.0131290778631596,1.012913298052896
1.0131784033527171,1.013286319161823,1.0131784033527171
1.0127819737533237,1.01285962955811,1.0127819737533237
1.0123174678650904,1.012468025080346,1.0123174678650904
1.0129070198751409,1.0130620426687726,1.0129070198751409
1.011911976020664,1.0120817795182193,1.011911976020664
1.0120074665589673,1.012043632892355,1.0120074665589673
1.0118898362306337,1.0119766161628074,1.0118898362306337
1.012060774808502,1.0121654752089935,1.012060774808502
1.011991043657279,1.0121120301499398,1.011991043657279
1.0118756952590695,1.0121050035907637,1.0118756952590695
1.011529838012336,1.0116901367714233,1.011529838012336
1.011690977064213,1.011914790819474,1.011690977064213
1.011625928104599,1.011889341235397,1.011625928104599
1.0114910349800703,1.0115975850566865,1.0114910349800703
1.0117687096602954,1.0118859950522656,1.0117687096602954
1.0114755803436193,1.0116084581963931,1.0114755803436193
1.0116636906556833,1.0117626734006115,1.0116636906556833
1.0119582538387941,1.0120968486060642,1.0119582538387941
1.0116082053343407,1.0117887839716182,1.0116082053343407
1.0115101614754696,1.0116432161474311,1.0115101614754696
1.011922134557566,1.012089420822721,1.011922134557566
1.0117585338878938,1.0120403761956187,1.0117585338878938
1.01205798209587,1.0121702444823257,1.01205798209587
1.0119088983571718,1.0120381497638513,1.0119088983571718
1.012435257811968,1.0125914116531598,1.012435257811968
1.0120296249095644,1.01220819880265,1.0120296249095644
1.0120266202706438,1.012192457693977,1.0120266202706438
1.012325023085628,1.0124860295324944,1.012325023085628
1.0120589328356837,1.0122552968405216,1.0120589328356837
1.0123612146410563,1.0125612337374073,1.0123612146410563
1.01218157057156,1.0123415019208055,1.01218157057156
1.012225264729381,1.0123970755560785,1.012225264729381
1.0126752257433984,1.012876518288187,1.0126752257433984
1.0123294387688908,1.012556241632158,1.0123294387688908
1.012483576360763,1.0126421542657793,1.012483576360763
1.012197616015573,1.0122899219104255,1.012197616015573
1.0124784167364334,1.0127110167723286,1.0124784167364334
1.0123183855668332,1.0124799147004613,1.0123183855668332
1.0124598162685963,1.0126182635672014,1.0124598162685963
1.0127178564618478,1.0128377842195082,1.0127178564618478
1.0127481427596252,1.0128363898672674,1.0127481427596252
