cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
34733.34292040887,11.375,0.6390177273061131,215.2769999999995,1.499999999999998,0.6390177273061131,10.615324853425694,0,1.3305532348649451e-16,OPTIMAL,436856.1497589416,0.0
