cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
-7361.619733273919,8.641,11.41832642792348,374.9999999999992,1.499999999999998,11.41832642792348,-2.472001253617837,0,-1.3157877565284082e-15,OPTIMAL,450624.0296587548,0.0
