cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
1867.5667575735283,82.063,9.935064739932399,374.9999999999992,0.0,9.935064739932399,0.7169162217172853,0,-1.0918457978015272e-15,OPTIMAL,457393.19901038916,1.532601544609831
