feeder_1,feeder_2,feeder_3
1.0199882774226152,1.0200490802123015,1.0199882774226152
1.020069962773908,1.0200774316485555,1.020069962773908
1.020347350834643,1.0204353547510028,1.020347350834643
1.020562687591526,1.0206809101852767,1.020562687591526
1.0205693389185142,1.0206273872682174,1.0205693389185142
1.0207484821146955,1.0207843928303524,1.0207484821146955
1.0205992257037413,1.0206784465532772,1.0205992257037413
1.0208091250021838,1.0207942035902833,1.0208091250021838
1.0208374086662608,1.0208718459578163,1.0208374086662608
1.0205797805850647,1.0206494944585724,1.0205797805850647
1.021138073962559,1.0212131171039416,1.021138073962559
1.020853529013064,1.0208804257875175,1.020853529013064
1.021027769480541,1.0210786128247549,1.021027769480541
1.0210877157665714,1.0211695077834069,1.0210877157665714
1.0207415865090592,1.0208266946759612,1.0207415865090592
1.021133510476453,1.0212284988378493,1.021133510476453
1.020986892141395,1.0210653305096982,1.020986892141395
1.0211625361505074,1.0212516604019273,1.0211625361505074
1.0213332653931042,1.02143657231973,1.0213332653931042
1.0211829212277024,1.021276796810781,1.0211829212277024
1.0212362425548884,1.0212029806602259,1.0212362425548884
1.0209842445092767,1.0210800014221677,1.0209842445092767
1.0214181521049013,1.021485853986344,1.0214181521049013
1.0214331969435235,1.0215633486511155,1.0214331969435235
1.0213553026329876,1.021517466342033,1.0213553026329876
1.0215261212083517,1.021628356495789,1.0215261212083517
1.021352949009374,1.0215068612941138,1.021352949009374
1.0215952745251493,1.02170129128054,1.0215952745251493
1.0214722281382047,1.0215044112520302,1.0214722281382047
1.0215793177823436,1.02170173865283,1.0215793177823436
1.0218140183752935,1.0218188089634155,1.0218140183752935
1.0217919702738463,1.0218868731448896,1.0217919702738463
1.0216055511761353,1.0216974792712847,1.0216055511761353
1.0219963295960695,1.022053507479743,1.0219963295960695
1.0218838402870258,1.022000462843455,1.0218838402870258
1.0218145745701328,1.021872024968615,1.0218145745701328
1.022106900182241,1.022136656954576,1.022106900182241
1.0216978941856791,1.0218135610098085,1.0216978941856791
1.0222140902123018,1.022308103163673,1.0222140902123018
1.0220909073682076,1.0222223079676296,1.0220909073682076
1.0222405844311042,1.022281619892097,1.0222405844311042
1.021872405490063,1.0219494215341827,1.021872405490063
1.0223476985626465,1.0224616620868692,1.0223476985626465
1.022094498720797,1.022140314022094,1.022094498720797
1.0222296868208411,1.0222595894786426,1.0222296868208411
1.022476485147235,1.0225715965267856,1.022476485147235
1.0227287032846115,1.0227921526754546,1.0227287032846115
1.0225815439054247,1.0226051633325106,1.0225815439054247
1.0221679639832582,1.0222943566581446,1.0221679639832582
1.0222314217829576,1.022251871860328,1.0222314217829576
1.022474480099588,1.02247288805126,1.022474480099588
1.0223495419716218,1.022437119169888,1.0223495419716218
1.022226672388683,1.022338706857301,1.022226672388683
1.022236922360679,1.0222484599403905,1.022236922360679
1.0221474606642322,1.0222253820367255,1.0221474606642322
1.0223207290301348,1.022506078019245,1.0223207290301348
1.022678304573522,1.0227916736834737,1.022678304573522
1.022443778986624,1.0224789282136642,1.022443778986624
1.0224016880430247,1.0224883137020768,1.0224016880430247
1.0226568104423985,1.0228182109114847,1.0226568104423985
1.0222746056040175,1.0223765535689529,1.0222746056040175
1.0223947217630323,1.0224907940208912,1.0223947217630323
1.022167028994757,1.022249537306478,1.022167028994757
1.0224711462175577,1.0225598096799546,1.0224711462175577
1.0224314727401291,1.0224640400403433,1.0224314727401291
1.0224644351112673,1.022565328225971,1.0224644351112673
1.0223011002597007,1.022360856581446,1.0223011002597007
1.0226015385926364,1.0226563852287391,1.0226015385926364
1.0225095371103412,1.0225558635647312,1.0225095371103412
1.0225625027768201,1.0226956615122271,1.0225625027768201
1.0225611833997328,1.0225907019108835,1.0225611833997328
1.0226228328594036,1.0226511186477434,1.0226228328594036
1.0225416352681886,1.0226054328315664,1.0225416352681886
1.0227417329704998,1.022721506941791,1.0227417329704998
1.0222646743270858,1.0223874703852114,1.0222646743270858
1.0222581211884643,1.0222915128955188,1.0222581211884643
1.0225444274640443,1.02262295942931,1.0225444274640443
1.022581124969397,1.022700825480655,1.022581124969397
1.0223085223873007,1.0223607031365443,1.0223085223873007
1.0223146919370896,1.0223708909445433,1.0223146919370896
1.0219584754382254,1.0220845477898095,1.0219584754382254
1.0222592662392198,1.0223665152591368,1.0222592662392198
1.0222759496907101,1.0223285664715844,1.0222759496907101
1.0225750857893305,1.0226121455043162,1.0225750857893305
1.022380923728655,1.022403976470429,1.022380923728655
1.0224435548378041,1.0225269997455002,1.0224435548378041
1.0222046044352227,1.022272407803143,1.0222046044352227
1.022263538420734,1.022258086776923,1.022263538420734
1.0224145720459024,1.0224863470048473,1.0224145720459024
1.0223773537465282,1.0224411249914838,1.0223773537465282
1.0220383138772133,1.0221707071021462,1.0220383138772133
1.022083606680827,1.0221705073259204,1.022083606680827
1.0218523243558038,1.0218671670529016,1.0218523243558038
1.0221529273534053,1.0222090467826297,1.0221529273534053
1.0221976805997288,1.0222251882062379,1.0221976805997288
1.021839443550686,1.021906521133299,1.021839443550686
1.0217687386224181,1.021865041529203,1.0217687386224181
1.021846436463266,1.0220180776759074,1.021846436463266
1.0218356585385082,1.0219017930576346,1.0218356585385082
1.0213735270527653,1.0214901328661143,1.0213735270527653
1.0215329729655358,1.021595699079558,1.0215329729655358
1.0215995490893688,1.0216125003561662,1.0215995490893688
1.0214627036323074,1.0216299205452684,1.0214627036323074
1.021518066144326,1.0215533316305836,1.021518066144326
1.021359921245631,1.0214321111100493,1.021359921245631
1.0217035244299237,1.0218424648751554,1.0217035244299237
1.0215555294084528,1.021663035073016,1.0215555294084528
1.0218303177429564,1.0219313251913709,1.0218303177429564
1.0218550011185599,1.0219155577019114,1.0218550011185599
1.0220681846806738,1.0221213270670073,1.0220681846806738
1.0213930575207195,1.021399998157177,1.0213930575207195
1.021457655243019,1.0215419297793986,1.021457655243019
1.021734483988429,1.021851181101574,1.021734483988429
1.02134604448059,1.0214771739287776,1.02134604448059
1.0215699665982916,1.0217573064384005,1.0215699665982916
1.0212168122824583,1.0212456188148449,1.0212168122824583
1.0213384039692732,1.0214679958940687,1.0213384039692732
1.02107728405454,1.0211313349458917,1.02107728405454
1.0211555405699464,1.0212675141049539,1.0211555405699464
1.0212796644749187,1.0213324825451586,1.0212796644749187
1.0208183694361075,1.0208481823769027,1.0208183694361075
1.021232101544176,1.0213067552703916,1.021232101544176
1.0210199108723832,1.0210962056045525,1.0210199108723832
1.0207251101877792,1.0207739268250058,1.0207251101877792
1.020695582915856,1.0207682814899741,1.020695582915856
1.0206994924141324,1.0207307463568323,1.0206994924141324
1.0207058104138247,1.0207470690104357,1.0207058104138247
1.0205713335308875,1.0206499004093008,1.0205713335308875
1.0204357374377888,1.0205423918127174,1.0204357374377888
1.020799982952067,1.020794038642127,1.020799982952067
1.0207321513157703,1.0208687613071328,1.0207321513157703
1.02076170684198,1.0208195126145914,1.02076170684198
1.020398742929736,1.0204222608411184,1.020398742929736
1.0203729679199762,1.0205007198392757,1.0203729679199762
1.0202762868969497,1.020190900117086,1.0202762868969497
1.0203211849911884,1.0204041825817776,1.0203211849911884
