cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
10848.713649704901,103.141,6.528633095789875,374.9999999999992,0.0,6.528633095789875,4.172582172963423,0,-1.0987575866511223e-15,OPTIMAL,457062.0854227266,1.5255006696748847
