0.7732342
0.7396828
0.7163255
0.7074485
0.7119066
0.7504043
0.8044672
0.8620746
0.9229266
0.9783204
1.025169
1.065211
1.092932
1.115158
1.130573
1.146741
1.157445
1.150298
1.125512
1.093569
1.052711
0.9994469
0.9207362
0.8619556
0.8126996
0.769837
0.7426717
0.728474
0.7383975
0.7728622
0.8223013
0.8824095
0.9442366
1.002088
1.053642
1.095174
1.125705
1.144276
1.15112
1.15059
1.14726
1.124692
1.098197
1.074941
1.037359
0.980365
0.9122546
0.8478505
0.8012555
0.7605542
0.7340666
0.7220928
0.7291888
0.7631676
0.8088476
0.8616879
0.9223006
0.9719328
1.012263
1.046239
1.077165
1.104367
1.126113
1.138002
1.141571
1.128439
1.0946
1.056712
1.017005
0.9710295
0.9108607
0.8437716
