cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
2802.752059452944,6.765,1.3376495079133035,0.0,0.0,10.4580305737043,10.458030053769967,0,-1.88156472486544e-8,OPTIMAL
