cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1340.1338994012613,7.89,2.956322073162833,0.0,0.0,7.250499004100821,7.250498645015148,0,-3.598609274522817e-7,OPTIMAL
