cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
604.1105844002432,6.203,7.68042497451689,0.0,0.0,2.7171390915155467,2.717139015296244,0,-4.4974717920974764e-8,OPTIMAL
