cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
888.3418699740087,6.859,4.568322887947393,0.0,0.0,6.133542857972935,6.133544655978827,0,-1.0515517299256494e-6,OPTIMAL
