cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
643.0179577643703,6.688,6.025961892778028,0.0,0.0,4.7280730757009275,4.728073209904894,0,-8.950771081267387e-9,OPTIMAL
