feeder_1,feeder_2,feeder_3
1.0406135889491355,1.0408612188007502,1.0406135889491355
1.0405671732647968,1.0408653468763647,1.0405671732647968
1.0406137549357888,1.040843056322928,1.0406137549357888
1.040499086076537,1.0408581250214097,1.040499086076537
1.0405302593115187,1.0408609101727417,1.0405302593115187
1.040590269867833,1.0408263100288895,1.040590269867833
1.040638359632861,1.0408601513863336,1.040638359632861
1.0405029285576342,1.04089864983996,1.0405029285576342
1.0405399735695913,1.0408828395931256,1.0405399735695913
1.0405316649011465,1.0408957935014471,1.0405316649011465
1.0404757418672241,1.0409117562018004,1.0404757418672241
1.0405491477392688,1.0408726355710405,1.0405491477392688
