cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
789.7610732447173,235.469,8.494129306542217,373.8875942434671,1.499999999999998,8.494129306542217,0.2775961593127302,0,-7.104234735211268e-16,OPTIMAL,468288.6315885931,1.5390480130137008
