cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
13473.714993775844,224.453,0.0,197.32552977582765,-0.0307742486824124,0.0,8.170839899196995,0,0.0,OPTIMAL,482653.29607485747,1.5521046608056366
