feeder_1,feeder_2,feeder_3
1.0207342293630217,1.02085974664274,1.0207342293630217
1.0209938893900654,1.0210537600444032,1.0209938893900654
1.0206293014422616,1.0208395683329756,1.0206293014422616
1.0209774320684009,1.021106245394113,1.0209774320684009
1.0209830448268322,1.0211805320709395,1.0209830448268322
1.0206771152956962,1.0209436232875124,1.0206771152956962
1.0207520297090915,1.0208617156044235,1.0207520297090915
1.0202943880234983,1.0203733488626427,1.0202943880234983
1.0203816416423677,1.020560630795196,1.0203816416423677
1.0205018474882739,1.0207058239799356,1.0205018474882739
1.0200358958773803,1.0204279895545472,1.0200358958773803
1.0202176354223094,1.0203734479077196,1.0202176354223094
1.0206559656058438,1.020850323410267,1.0206559656058438
1.0206559656058463,1.0208503234102695,1.0206559656058463
1.020655965605842,1.020850323410265,1.020655965605842
1.0206559656058456,1.0208503234102688,1.0206559656058456
1.0206559656058423,1.0208503234102655,1.0206559656058423
1.0196068185058733,1.0198084928243463,1.0196068185058733
1.0196068038859873,1.0198084782109034,1.0196068038859873
1.0196068039595758,1.0198084782844596,1.0196068039595758
1.0196068087988852,1.019808483121636,1.0196068087988852
1.0196068088059755,1.0198084831287233,1.0196068088059755
1.0196068088201602,1.0198084831429017,1.0196068088201602
1.0196068088059764,1.0198084831287242,1.0196068088059764
1.0196068136594696,1.0198084879800784,1.0196068136594696
1.019606811199535,1.0198084855212277,1.019606811199535
1.0196068160387217,1.0198084903582818,1.0196068160387217
1.01960681365947,1.0198084879800788,1.01960681365947
1.0196068185058693,1.0198084928243423,1.0196068185058693
1.0199719775924112,1.0202085257117004,1.0199719775924112
1.019988359228245,1.0202375114934739,1.019988359228245
1.019939465337185,1.0201760312186539,1.019939465337185
1.0200327322715514,1.0202936969985354,1.0200327322715514
1.0200487739890036,1.0202623077171582,1.0200487739890036
1.0200420908627728,1.0202552139389238,1.0200420908627728
1.020018014450411,1.0202795197767813,1.020018014450411
1.0199673921659391,1.0202031768071287,1.0199673921659391
1.0199518160892784,1.0201870833881581,1.0199518160892784
1.0200470064655651,1.0202597800480502,1.0200470064655651
1.0200238643538004,1.0202861777230756,1.0200238643538004
1.0200498418354416,1.020263205125979,1.0200498418354416
1.0205686728594907,1.0207139490922548,1.0205686728594907
1.020638465916363,1.0207586371958965,1.020638465916363
1.020674335732729,1.0208076839033873,1.020674335732729
1.0206459484955979,1.0207796552488448,1.0206459484955979
1.0206881234177685,1.0208227221201114,1.0206881234177685
1.0206591256626,1.020792739917315,1.0206591256626
1.0206275659855824,1.0207362260964021,1.0206275659855824
1.0204986680477721,1.0206297314999522,1.0204986680477721
1.0205457510896812,1.0206787793287453,1.0205457510896812
1.0205096688049622,1.0206421859690362,1.0205096688049622
1.0206013437010637,1.0207583864257923,1.0206013437010637
1.0205110634903776,1.0206438169805476,1.0205110634903776
1.0203320803082974,1.0205538601797197,1.0203320803082974
1.0203997565970309,1.020622670525374,1.0203997565970309
1.0203643307685624,1.0205497984805851,1.0203643307685624
1.0203376488441243,1.020571525634099,1.0203376488441243
1.0204381270115626,1.02065007625286,1.0204381270115626
1.0204023970869143,1.020624486038165,1.0204023970869143
1.0203673469561567,1.0205535912541581,1.0203673469561567
1.020388502557274,1.02062230997262,1.020388502557274
1.020367256774532,1.0206026597642748,1.020367256774532
1.0204064015427274,1.0205910888472463,1.0204064015427274
1.0202944817340407,1.0205041274556097,1.0202944817340407
1.0203447308496012,1.0205418538991007,1.0203447308496012
1.0203830121562065,1.0205279779446672,1.0203830121562065
1.0203921846295751,1.020549023909973,1.0203921846295751
1.0204337864714401,1.020579513913635,1.0204337864714401
1.0204664590738246,1.0206246989661112,1.0204664590738246
1.020400120120045,1.0205830938420224,1.020400120120045
1.0203957939623782,1.0205782794061578,1.0203957939623782
1.0204416238106695,1.0205877366542722,1.0204416238106695
1.0204055123814741,1.0205374762698707,1.0204055123814741
1.0204103997893739,1.0205936660723613,1.0204103997893739
1.0203450642365437,1.0205017549269189,1.0203450642365437
1.0204174764113338,1.020551477368432,1.0204174764113338
1.0203810061661511,1.0205271889955994,1.0203810061661511
1.0196161753483628,1.019676548526526,1.0196161753483628
1.0196806594384005,1.0197410420958468,1.0196806594384005
1.019659783218644,1.019720760095251,1.019659783218644
1.019714404050417,1.0197642988430093,1.019714404050417
1.019679659359108,1.0197407089140573,1.019679659359108
1.0196276878823665,1.0197008574495752,1.0196276878823665
1.019663557981815,1.0196879581678397,1.019663557981815
1.019639447116848,1.0197120436867004,1.019639447116848
1.019631376368142,1.019667716794234,1.019631376368142
1.01960934784065,1.0196447085390414,1.01960934784065
1.0196236076128877,1.0196602665870123,1.0196236076128877
1.0196419868047453,1.0196765437739514,1.0196419868047453
1.019511039978995,1.0197624770335736,1.019511039978995
1.0196020414427203,1.019865471235157,1.0196020414427203
1.0196017296476316,1.0198666459258767,1.0196017296476316
1.019603790516643,1.0198674780703603,1.019603790516643
1.0196076849261053,1.0198709026371688,1.0196076849261053
1.0195893403380132,1.0198541998650077,1.0195893403380132
1.0195185925382066,1.0198061691975533,1.0195185925382066
1.0195242710536043,1.0197617434060942,1.0195242710536043
1.0196137067547346,1.0198773967223864,1.0196137067547346
1.0195184998852287,1.0198064685143948,1.0195184998852287
1.0195452491538768,1.0197831275589644,1.0195452491538768
1.019533730428899,1.0197718514221268,1.019533730428899
1.0194024926583274,1.0195086881856217,1.0194024926583274
1.0194691906602582,1.0195518755008297,1.0194691906602582
1.0194691906602569,1.0195518755008282,1.0194691906602569
1.0194691906602558,1.019551875500827,1.0194691906602558
1.0194691906602569,1.0195518755008282,1.0194691906602569
1.0194691906602582,1.0195518755008297,1.0194691906602582
1.0194691906602569,1.0195518755008284,1.0194691906602569
1.0194691906602544,1.0195518755008257,1.0194691906602544
1.0194691906602547,1.019551875500826,1.0194691906602547
1.0194691906602567,1.0195518755008282,1.0194691906602567
1.0194691906602564,1.019551875500828,1.0194691906602564
1.0194691906602578,1.019551875500829,1.0194691906602578
1.018771985955534,1.0189028673502918,1.018771985955534
1.0187719859555326,1.0189028673502907,1.0187719859555326
1.0187719859555344,1.0189028673502922,1.0187719859555344
1.0187719859555338,1.0189028673502918,1.0187719859555338
1.0187719859555322,1.0189028673502902,1.0187719859555322
1.0187719859555353,1.0189028673502931,1.0187719859555353
1.0187719859555362,1.0189028673502942,1.0187719859555362
1.0187719859555338,1.0189028673502918,1.0187719859555338
1.0187719859555344,1.0189028673502922,1.0187719859555344
1.0187719859555353,1.0189028673502931,1.0187719859555353
1.0187719859555338,1.0189028673502918,1.0187719859555338
1.0187719859555324,1.0189028673502902,1.0187719859555324
1.0195365266952816,1.0197368564467826,1.0195365266952816
1.0194601927173528,1.019647390420769,1.0194601927173528
1.019476223539824,1.0197013866522093,1.019476223539824
1.0194478471147044,1.019659513261872,1.0194478471147044
1.0194490711762236,1.0196368620043221,1.0194490711762236
1.0194866270587304,1.0197112240809605,1.0194866270587304
1.0194746508498442,1.019650748227133,1.0194746508498442
1.019506753412108,1.0196813029604463,1.019506753412108
1.0194440069808721,1.0196693801108827,1.0194440069808721
1.0194940907181125,1.0196685883037864,1.0194940907181125
1.0195488908300177,1.0197492494165228,1.0195488908300177
1.0194678179817602,1.0196923969198233,1.0194678179817602
1.0197753563733993,1.019945016276481,1.0197753563733993
1.0197196079249229,1.019914103785128,1.0197196079249229
1.019733749537862,1.019927019449486,1.019733749537862
1.0196832911642155,1.0198650493505101,1.0196832911642155
1.0197154132413406,1.0198851293037454,1.0197154132413406
1.0197545678480755,1.0199620853278895,1.0197545678480755
1.0197596813640522,1.0199177321410926,1.0197596813640522
1.019748668272779,1.019905675057699,1.019748668272779
1.0197482493365433,1.0199554927042862,1.0197482493365433
1.0198210702962498,1.0200038595497587,1.0198210702962498
1.0198200916865796,1.0200026045296233,1.0198200916865796
1.019746637887832,1.0199035796723754,1.019746637887832
1.0204711871692391,1.0206624877728372,1.0204711871692391
1.0204198907279514,1.0205860561187567,1.0204198907279514
1.020449989623367,1.0206536321986968,1.020449989623367
1.0204291584304106,1.0205954849429952,1.0204291584304106
1.0203913938279143,1.020569750410388,1.0203913938279143
1.0204502631060186,1.0206547078072814,1.0204502631060186
1.0204423500279969,1.020646467334501,1.0204423500279969
1.0204422715631536,1.0205962995189592,1.0204422715631536
1.0204594198967436,1.0206143665422078,1.0204594198967436
1.0204368623901614,1.0206400851681452,1.0204368623901614
1.020452589790515,1.0206062837194982,1.020452589790515
1.0205081810341396,1.020687802583093,1.0205081810341396
1.0211134708488485,1.0213415441533533,1.0211134708488485
1.0210197683924256,1.021258786399251,1.0210197683924256
1.020981154925456,1.0212071705166963,1.020981154925456
1.0210337307855208,1.0212473037712655,1.0210337307855208
1.0210611254464017,1.0213126503029326,1.0210611254464017
1.0210602454418793,1.021263386042144,1.0210602454418793
1.0209798224077051,1.0212043378015991,1.0209798224077051
1.0210251319909878,1.0212778719279625,1.0210251319909878
1.0211289806010149,1.0213562781217271,1.0211289806010149
1.0211086136756833,1.0213358194104905,1.0211086136756833
1.0210486880463714,1.021251868722984,1.0210486880463714
1.021082555632723,1.0212973702425066,1.021082555632723
1.0216925278072904,1.0219289836105825,1.0216925278072904
1.021652243298456,1.0218633410960796,1.021652243298456
1.0216054125640166,1.021828278692062,1.0216054125640166
1.0216664962730002,1.021913520461341,1.0216664962730002
1.0216446881772356,1.021856388770058,1.0216446881772356
1.021663224080309,1.0219098379995644,1.021663224080309
1.0216700756444002,1.021870150033663,1.0216700756444002
1.0217492204870042,1.0219737283051415,1.0217492204870042
1.021652638840926,1.0219018521157002,1.021652638840926
1.0216770751255897,1.0218745543452536,1.0216770751255897
1.0217061952040674,1.0219174153755948,1.0217061952040674
1.0216522330883309,1.0218995179024353,1.0216522330883309
