Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,2.8359999804638822,0.06460012875687908,0,0.24999998530000125,19536117479696696e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder2,1.7659999804638826,0.0883,0,0.24999998530000125,19536117479704303e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder3,2.0779999804638822,-0.10389999999999999,0,0.24999998530000125,19536117479699604e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder4,1.1929999804638827,-0.05965000000000001,0,0.24999998530000125,19536117479718997e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder5,1.7309999960325715,0.04261055845171158,0,0.24999998406785512,396742855764803e-23,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder6,3.126999996032571,0.15635,0,0.24999998406785512,3967428557639404e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder7,1.6529999960325714,-0.08265,0,0.24999998406785512,39674285576443484e-25,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder8,2.6329999960325714,-0.13165000000000002,0,0.24999998406785512,3967428557638984e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder9,1.0469999708493054,0.028326235287153133,0,0.249999986095337,2915069454276805e-23,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder10,1.1769999708493055,-0.058850000000000006,0,0.249999986095337,291506945427609e-22,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder11,2.222999970849305,0.11115,0,0.249999986095337,29150694542768332e-24,0,23.27006955756311,72.29234942549607,3.1154069900512695
feeder12,1.8009999708493054,-0.09005,0,0.249999986095337,2915069454277338e-23,0,23.27006955756311,72.29234942549607,3.1154069900512695
