Feeder,Pf,QF,Pg,B,R,P_rsrv,P_0,Cost,time
feeder1,3.7830002267225473,0.1147451469520471,0,0.24999996341148736,-22672254718086595e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder2,2.1610002267225474,0.10805000000000001,0,0.24999996341148736,-22672254718086171e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder3,3.0640002267225475,-0.1532,0,0.24999996341148736,-22672254718087913e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder4,1.8110002267225471,-0.09055,0,0.24999996341148736,-226722547180823e-21,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder5,2.9130002722249277,0.07587790829603905,0,0.24999995996659155,-2722249279408044e-22,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder6,4.001000272224928,0.20005000000000003,0,0.24999995996659155,-27222492794079464e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder7,2.517000272224928,-0.12585,0,0.24999995996659155,-2722249279407989e-22,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder8,3.6350002722249277,-0.18175,0,0.24999995996659155,-27222492794102546e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder9,1.8550001929600777,0.05785465045293682,0,0.2499999662720443,-19296007760934708e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder10,1.8220001929600778,-0.09110000000000001,0,0.2499999662720443,-19296007760942447e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder11,2.7870001929600776,0.13935,0,0.2499999662720443,-19296007760947612e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
feeder12,2.5540001929600775,-0.1277,0,0.2499999662720443,-19296007760957792e-23,0,32.91317272570597,150.66004815191909,2.8272030353546143
