cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
41883.265649740184,10.187,0.0,26.713999999999555,-0.7478121836016273,0.0,13.300497189501488,0,0.0,OPTIMAL,443999.7137277644,0.0
