cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
15218.108516968565,54.469,0.0,74.99999999999989,1.6414445194759363e-5,8.630438493728441,8.691095669313857,0,0.0,OPTIMAL,479001.51766205777
