cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
27588.478427849837,88.563,0.0,74.99999999999989,3.749997979279386,8.649490522069541,8.733294848955314,0,0.0,OPTIMAL,448073.9996741625
