cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
11977.796590366022,51.813,0.0,74.99999999999989,3.8475921870415664e-5,8.029425884726022,8.087641181881176,0,0.0,OPTIMAL,481007.0082447881
