cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
21447.145854067654,70.563,5.379120444501105,74.99999999999989,4.6439257743663624e-7,6.246508864281141,6.2931766003719645,0,-2.3340182212995455e-7,OPTIMAL,458002.52121939586
