cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
49962.820275021884,60.344,1.4629492172240663,12.711999999999849,-3.749548803234789,14.536720515807186,14.669060562249525,0,-8.65221791407437e-7,OPTIMAL,441060.88299752714
