cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12068.955054181848,45.187,0.0,74.99999999999989,8.574021362597454e-6,8.103109362935548,8.160213018378531,0,0.0,OPTIMAL,480381.68171484803
