cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12964.391925775028,49.437,0.0,74.99999999999989,1.1505928322784459e-5,8.021338269506924,8.077502757492228,0,0.0,OPTIMAL,481755.2336956168
