time,Pd_MW
2008/05/16 16:35,6.02602
2008/05/16 16:40,6.017018
2008/05/16 16:45,6.004999
2008/05/16 16:50,5.985998
2008/05/16 16:55,5.972001
2008/05/16 17:00,5.954999
2008/05/16 17:05,5.936006
2008/05/16 17:10,5.909079
2008/05/16 17:15,5.892
2008/05/16 17:20,5.867004
2008/05/16 17:25,5.83415
2008/05/16 17:30,5.806183
2008/05/16 17:35,5.777217
2008/05/16 17:40,5.746248
2008/05/16 17:45,5.715273
2008/05/16 17:50,5.682312
2008/05/16 17:55,5.649342
2008/05/16 18:00,5.616377
2008/05/16 18:05,5.582403
2008/05/16 18:10,5.549442
2008/05/16 18:15,5.516482
2008/05/16 18:20,5.489001
2008/05/16 18:25,5.452545
2008/05/16 18:30,5.429004
2008/05/16 18:35,5.401004
2008/05/16 18:40,5.376
2008/05/16 18:45,5.348647
2008/05/16 18:50,5.328673
2008/05/16 18:55,5.318001
2008/05/16 19:00,5.306005
2008/05/16 19:05,5.298005
2008/05/16 19:10,5.293
2008/05/16 19:15,5.291
2008/05/16 19:20,5.291
2008/05/16 19:25,5.291
2008/05/16 19:30,5.291998
2008/05/16 19:35,5.297291
2008/05/16 19:40,5.296296
2008/05/16 19:45,5.293286
2008/05/16 19:50,5.280998
2008/05/16 19:55,5.271
2008/05/16 20:00,5.255997
2008/05/16 20:05,5.236
2008/05/16 20:10,5.210998
2008/05/16 20:15,5.187182
2008/05/16 20:20,5.156141
2008/05/16 20:25,5.115996
2008/05/16 20:30,5.075923
2008/05/16 20:35,5.038956
2008/05/16 20:40,5.001996
2008/05/16 20:45,4.972005
2008/05/16 20:50,4.937006
2008/05/16 20:55,4.905002
2008/05/16 21:00,4.875997
2008/05/16 21:05,4.851002
2008/05/16 21:10,4.823182
2008/05/16 21:15,4.807995
2008/05/16 21:20,4.790003
2008/05/16 21:25,4.768227
2008/05/16 21:30,4.760758
2008/05/16 21:35,4.738999
2008/05/16 21:40,4.720006
2008/05/16 21:45,4.704704
2008/05/16 21:50,4.672319
2008/05/16 21:55,4.651993
2008/05/16 22:00,4.621997
2008/05/16 22:05,4.588001
2008/05/16 22:10,4.549998
2008/05/16 22:15,4.509002
2008/05/16 22:20,4.463992
2008/05/16 22:25,4.418006
2008/05/16 22:30,4.369008
2008/05/16 22:35,4.319999
2008/05/16 22:40,4.265728
2008/05/16 22:45,4.224214
2008/05/16 22:50,4.171002
2008/05/16 22:55,4.123008
2008/05/16 23:00,4.077001
2008/05/16 23:05,4.032995
2008/05/16 23:10,3.990998
2008/05/16 23:15,3.951997
2008/05/16 23:20,3.914996
2008/05/16 23:25,3.881007
2008/05/16 23:30,3.847998
2008/05/16 23:35,3.821818
2008/05/16 23:40,3.793794
2008/05/16 23:45,3.768766
2008/05/16 23:50,3.744746
2008/05/16 23:55,3.723729
2008/06/16 00:00,3.704703
2008/06/16 00:05,3.687683
2008/06/16 00:10,3.672673
2008/06/16 00:15,3.659653
2008/06/16 00:20,3.647634
2008/06/16 00:25,3.636637
2008/06/16 00:30,3.622006
2008/06/16 00:35,3.616613
2008/06/16 00:40,3.606604
2008/06/16 00:45,3.593999
2008/06/16 00:50,3.587584
2008/06/16 00:55,3.573
2008/06/16 01:00,3.562
2008/06/16 01:05,3.549997
2008/06/16 01:10,3.532464
2008/06/16 01:15,3.518484
2008/06/16 01:20,3.503493
2008/06/16 01:25,3.487511
2008/06/16 01:30,3.47152
2008/06/16 01:35,3.455542
2008/06/16 01:40,3.439553
2008/06/16 01:45,3.426989
2008/06/16 01:50,3.407586
2008/06/16 01:55,3.392609
2008/06/16 02:00,3.377618
2008/06/16 02:05,3.363623
2008/06/16 02:10,3.350642
2008/06/16 02:15,3.341999
2008/06/16 02:20,3.330995
2008/06/16 02:25,3.322
2008/06/16 02:30,3.314002
2008/06/16 02:35,3.303689
2008/06/16 02:40,3.303
2008/06/16 02:45,3.304303
2008/06/16 02:50,3.303302
2008/06/16 02:55,3.305304
2008/06/16 03:00,3.310309
2008/06/16 03:05,3.317319
2008/06/16 03:10,3.327324
2008/06/16 03:15,3.338342
2008/06/16 03:20,3.351349
2008/06/16 03:25,3.366359
2008/06/16 03:30,3.38238
2008/06/16 03:35,3.400398
2008/06/16 03:40,3.418413
2008/06/16 03:45,3.432995
2008/06/16 03:50,3.450994
2008/06/16 03:55,3.470003
2008/06/16 04:00,3.488
2008/06/16 04:05,3.505998
2008/06/16 04:10,3.522007
2008/06/16 04:15,3.541532
2008/06/16 04:20,3.553003
2008/06/16 04:25,3.566999
2008/06/16 04:30,3.576417
2008/06/16 04:35,3.591994
2008/06/16 04:40,3.601995
2008/06/16 04:45,3.610999
2008/06/16 04:50,3.619005
2008/06/16 04:55,3.625005
2008/06/16 05:00,3.628996
2008/06/16 05:05,3.630999
2008/06/16 05:10,3.633003
2008/06/16 05:15,3.630367
2008/06/16 05:20,3.630367
2008/06/16 05:25,3.63236
2008/06/16 05:30,3.637995
2008/06/16 05:35,3.643003
2008/06/16 05:40,3.646345
2008/06/16 05:45,3.65634
2008/06/16 05:50,3.670325
2008/06/16 05:55,3.688308
2008/06/16 06:00,3.711287
2008/06/16 06:05,3.73926
2008/06/16 06:10,3.776999
2008/06/16 06:15,3.811194
2008/06/16 06:20,3.848297
2008/06/16 06:25,3.89809
2008/06/16 06:30,3.946048
2008/06/16 06:35,3.995998
2008/06/16 06:40,4.051996
2008/06/16 06:45,4.104998
2008/06/16 06:50,4.158994
2008/06/16 06:55,4.212997
2008/06/16 07:00,4.266002
2008/06/16 07:05,4.319005
2008/06/16 07:10,4.369997
2008/06/16 07:15,4.421
2008/06/16 07:20,4.475468
2008/06/16 07:25,4.52
2008/06/16 07:30,4.567998
2008/06/16 07:35,4.615992
2008/06/16 07:40,4.667665
2008/06/16 07:45,4.709007
2008/06/16 07:50,4.755
2008/06/16 07:55,4.801008
2008/06/16 08:00,4.845999
2008/06/16 08:05,4.891012
2008/06/16 08:10,4.935005
2008/06/16 08:15,4.979003
2008/06/16 08:20,5.023004
2008/06/16 08:25,5.060933
2008/06/16 08:30,5.103888
2008/06/16 08:35,5.146859
2008/06/16 08:40,5.193994
2008/06/16 08:45,5.236
2008/06/16 08:50,5.271728
2008/06/16 08:55,5.31268
2008/06/16 09:00,5.353654
2008/06/16 09:05,5.393609
2008/06/16 09:10,5.433572
2008/06/16 09:15,5.467038
2008/06/16 09:20,5.510483
2008/06/16 09:25,5.548441
2008/06/16 09:30,5.584417
2008/06/16 09:35,5.618371
2008/06/16 09:40,5.651345
2008/06/16 09:45,5.688003
2008/06/16 09:50,5.718002
2008/06/16 09:55,5.744991
2008/06/16 10:00,5.769998
2008/06/16 10:05,5.793004
2008/06/16 10:10,5.813
2008/06/16 10:15,5.831002
2008/06/16 10:20,5.853847
2008/06/16 10:25,5.862998
2008/06/16 10:30,5.881875
2008/06/16 10:35,5.893888
2008/06/16 10:40,5.904903
2008/06/16 10:45,5.914905
2008/06/16 10:50,5.923917
2008/06/16 10:55,5.931921
2008/06/16 11:00,5.939946
2008/06/16 11:05,5.947948
2008/06/16 11:10,5.954947
2008/06/16 11:15,5.957001
2008/06/16 11:20,5.970967
2008/06/16 11:25,5.979971
2008/06/16 11:30,5.988988
2008/06/16 11:35,5.998996
2008/06/16 11:40,6.003994
2008/06/16 11:45,6.016
2008/06/16 11:50,6.03504
2008/06/16 11:55,6.044003
2008/06/16 12:00,6.060994
2008/06/16 12:05,6.078997
2008/06/16 12:10,6.099002
2008/06/16 12:15,6.127112
2008/06/16 12:20,6.143997
2008/06/16 12:25,6.167004
2008/06/16 12:30,6.192005
2008/06/16 12:35,6.217
2008/06/16 12:40,6.241994
2008/06/16 12:45,6.261734
2008/06/16 12:50,6.293008
2008/06/16 12:55,6.318
2008/06/16 13:00,6.342999
2008/06/16 13:05,6.367004
2008/06/16 13:10,6.390997
2008/06/16 13:15,6.414001
2008/06/16 13:20,6.438001
2008/06/16 13:25,6.461994
2008/06/16 13:30,6.486997
2008/06/16 13:35,6.513002
2008/06/16 13:40,6.546534
2008/06/16 13:45,6.569002
2008/06/16 13:50,6.601
2008/06/16 13:55,6.634001
2008/06/16 14:00,6.669992
2008/06/16 14:05,6.709002
2008/06/16 14:10,6.748013
2008/06/16 14:15,6.787
2008/06/16 14:20,6.823994
2008/06/16 14:25,6.856998
2008/06/16 14:30,6.884004
2008/06/16 14:35,6.903003
2008/06/16 14:40,6.920913
2008/06/16 14:45,6.913006
2008/06/16 14:50,6.898999
2008/06/16 14:55,6.870996
2008/06/16 15:00,6.826998
2008/06/16 15:05,6.766
2008/06/16 15:10,6.688998
2008/06/16 15:15,6.600002
2008/06/16 15:20,6.502002
2008/06/16 15:25,6.398003
2008/06/16 15:30,6.283717
2008/06/16 15:35,6.175817
2008/06/16 15:40,6.068925
2008/06/16 15:45,5.968026
2008/06/16 15:50,5.875119
2008/06/16 15:55,5.793202
2008/06/16 16:00,5.72427
2008/06/16 16:05,5.67133
2008/06/16 16:10,5.634354
2008/06/16 16:15,5.60939
2008/06/16 16:20,5.596381
2008/06/16 16:25,5.59901
2008/06/16 16:30,5.604006
2008/06/16 16:35,5.610387
2008/06/16 16:40,5.62637
2008/06/16 16:45,5.646343
2008/06/16 16:50,5.667323
2008/06/16 16:55,5.687308
2008/06/16 17:00,5.706289
2008/06/16 17:05,5.721275
2008/06/16 17:10,5.733266
2008/06/16 17:15,5.746992
2008/06/16 17:20,5.751998
2008/06/16 17:25,5.754001
2008/06/16 17:30,5.752996
2008/06/16 17:35,5.743251
2008/06/16 17:40,5.736252
2008/06/16 17:45,5.727258
2008/06/16 17:50,5.722001
2008/06/16 17:55,5.708006
2008/06/16 18:00,5.692004
2008/06/16 18:05,5.674004
2008/06/16 18:10,5.655001
2008/06/16 18:15,5.633998
2008/06/16 18:20,5.616607
2008/06/16 18:25,5.587994
2008/06/16 18:30,5.564011
2008/06/16 18:35,5.538998
2008/06/16 18:40,5.513005
2008/06/16 18:45,5.487995
2008/06/16 18:50,5.461999
2008/06/16 18:55,5.436001
2008/06/16 19:00,5.411004
2008/06/16 19:05,5.385998
2008/06/16 19:10,5.361997
2008/06/16 19:15,5.338996
2008/06/16 19:20,5.316991
2008/06/16 19:25,5.294997
2008/06/16 19:30,5.274004
2008/06/16 19:35,5.253996
2008/06/16 19:40,5.229772
2008/06/16 19:45,5.215998
2008/06/16 19:50,5.198994
2008/06/16 19:55,5.183
2008/06/16 20:00,5.167998
2008/06/16 20:05,5.153997
2008/06/16 20:10,5.140997
2008/06/16 20:15,5.128001
2008/06/16 20:20,5.114999
2008/06/16 20:25,5.101003
2008/06/16 20:30,5.080912
2008/06/16 20:35,5.064929
2008/06/16 20:40,5.045946
2008/06/16 20:45,5.02497
2008/06/16 20:50,5.001986
2008/06/16 20:55,4.975029
2008/06/16 21:00,4.944055
2008/06/16 21:05,4.909085
2008/06/16 21:10,4.871115
2008/06/16 21:15,4.834003
2008/06/16 21:20,4.785221
2008/06/16 21:25,4.743009
2008/06/16 21:30,4.695002
2008/06/16 21:35,4.646004
2008/06/16 21:40,4.5914
2008/06/16 21:45,4.546002
2008/06/16 21:50,4.495999
2008/06/16 21:55,4.447993
2008/06/16 22:00,4.401002
2008/06/16 22:05,4.355997
2008/06/16 22:10,4.312995
2008/06/16 22:15,4.266729
2008/06/16 22:20,4.231002
2008/06/16 22:25,4.193008
2008/06/16 22:30,4.156005
2008/06/16 22:35,4.124127
2008/06/16 22:40,4.084997
2008/06/16 22:45,4.046954
2008/06/16 22:50,4.018008
2008/06/16 22:55,3.985996
2008/06/16 23:00,3.954003
2008/06/16 23:05,3.923006
2008/06/16 23:10,3.892003
2008/06/16 23:15,3.864866
2008/06/16 23:20,3.835828
2008/06/16 23:25,3.806802
2008/06/16 23:30,3.778786
2008/06/16 23:35,3.751751
2008/06/16 23:40,3.72672
2008/06/16 23:45,3.697998
2008/06/16 23:50,3.674994
2008/06/16 23:55,3.656658
