RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
08/01/2019 00:00:00,0,0,15.63,22.39
08/01/2019 00:05:00,0,0,15.64,22.39
08/01/2019 00:10:00,0,0,16.24,22.39
08/01/2019 00:15:00,0,0,17.36,22.39
08/01/2019 00:20:00,0,0,14.83,22.39
08/01/2019 00:25:00,0,0,15.43,22.39
08/01/2019 00:30:00,0,0,15.85,22.39
08/01/2019 00:35:00,0,0,16,22.39
08/01/2019 00:40:00,0,0,-206.68,22.39
08/01/2019 00:45:00,0,0,1.05,22.39
08/01/2019 00:50:00,0,0,1.05,22.39
08/01/2019 00:55:00,0,0,0,22.39
08/01/2019 01:00:00,0,0,14.28,20.46
08/01/2019 01:05:00,0,0,14.81,20.46
08/01/2019 01:10:00,0,0,2.16,20.46
08/01/2019 01:15:00,0,0,17.54,20.46
08/01/2019 01:20:00,0,0,15.65,20.46
08/01/2019 01:25:00,0,0,15.63,20.46
08/01/2019 01:30:00,0,0,15.65,20.46
08/01/2019 01:35:00,0,0,14.81,20.46
08/01/2019 01:40:00,0,0,14.8,20.46
08/01/2019 01:45:00,0,0,14.81,20.46
08/01/2019 01:50:00,0,0,14.79,20.46
08/01/2019 01:55:00,0,0,13.2,20.46
08/01/2019 02:00:00,0,0,18.41,18.99
08/01/2019 02:05:00,0,0,16.37,18.99
08/01/2019 02:10:00,0,0,16.26,18.99
08/01/2019 02:15:00,0,0,16.05,18.99
08/01/2019 02:20:00,0,0,16.29,18.99
08/01/2019 02:25:00,0,0,16.25,18.99
08/01/2019 02:30:00,0,0,16.04,18.99
08/01/2019 02:35:00,0,0,15.86,18.99
08/01/2019 02:40:00,0,0,15.65,18.99
08/01/2019 02:45:00,0,0,15.46,18.99
08/01/2019 02:50:00,0,0,15.46,18.99
08/01/2019 02:55:00,0,0,14.81,18.99
08/01/2019 03:00:00,0,0,18.32,18.36
08/01/2019 03:05:00,0,0,18.29,18.36
08/01/2019 03:10:00,0,0,16.92,18.36
08/01/2019 03:15:00,0,0,17.68,18.36
08/01/2019 03:20:00,0,0,16.51,18.36
08/01/2019 03:25:00,0,0,16.49,18.36
08/01/2019 03:30:00,0,0,16.05,18.36
08/01/2019 03:35:00,0,0,15.83,18.36
08/01/2019 03:40:00,0,0,15.81,18.36
08/01/2019 03:45:00,0,0,15.86,18.36
