RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/13/2019 00:00:00",0,0,23.89,20.89
"08/13/2019 00:05:00",0,0,26.72,20.89
"08/13/2019 00:10:00",0,0,32.85,20.89
"08/13/2019 00:15:00",0,0,30.04,20.89
"08/13/2019 00:20:00",0,0,29.83,20.89
"08/13/2019 00:25:00",0,0,29.27,20.89
"08/13/2019 00:30:00",0,0,26.92,20.89
"08/13/2019 00:35:00",0,0,24.89,20.89
"08/13/2019 00:40:00",0,0,23.65,20.89
"08/13/2019 00:45:00",0,0,24.01,20.89
"08/13/2019 00:50:00",0,0,24.16,20.89
"08/13/2019 00:55:00",0,0,23.16,20.89
"08/13/2019 01:00:00",0,0,23.3,19.36
"08/13/2019 01:05:00",0,0,21.94,19.36
"08/13/2019 01:10:00",0,0,21.61,19.36
"08/13/2019 01:15:00",0,0,21.62,19.36
"08/13/2019 01:20:00",0,0,21.64,19.36
"08/13/2019 01:25:00",0,0,21.64,19.36
"08/13/2019 01:30:00",0,0,21.59,19.36
"08/13/2019 01:35:00",0,0,21.56,19.36
"08/13/2019 01:40:00",0,0,21.53,19.36
"08/13/2019 01:45:00",0,0,21.56,19.36
"08/13/2019 01:50:00",0,0,21.65,19.36
"08/13/2019 01:55:00",0,0,21.62,19.36
"08/13/2019 02:00:00",0,0,21.07,17.26
"08/13/2019 02:05:00",0,0,21.01,17.26
"08/13/2019 02:10:00",0,0,20.72,17.26
"08/13/2019 02:15:00",0,0,20.67,17.26
"08/13/2019 02:20:00",0,0,20.99,17.26
"08/13/2019 02:25:00",0,0,20.67,17.26
"08/13/2019 02:30:00",0,0,20.64,17.26
"08/13/2019 02:35:00",0,0,20.55,17.26
"08/13/2019 02:40:00",0,0,20.56,17.26
"08/13/2019 02:45:00",0,0,20.6,17.26
"08/13/2019 02:50:00",0,0,20.6,17.26
"08/13/2019 02:55:00",0,0,20.64,17.26
"08/13/2019 03:00:00",0,0,21.09,16.48
"08/13/2019 03:05:00",0,0,21.76,16.48
"08/13/2019 03:10:00",0,0,21.76,16.48
"08/13/2019 03:15:00",0,0,21.78,16.48
"08/13/2019 03:20:00",0,0,21.78,16.48
"08/13/2019 03:25:00",0,0,21.85,16.48
"08/13/2019 03:30:00",0,0,21.78,16.48
"08/13/2019 03:35:00",0,0,21.83,16.48
"08/13/2019 03:40:00",0,0,21.83,16.48
"08/13/2019 03:45:00",0,0,21.83,16.48
"08/13/2019 03:50:00",0,0,21.8,16.48
"08/13/2019 03:55:00",0,0,21.8,16.48
"08/13/2019 04:00:00",0,0,21.8,16.27
"08/13/2019 04:05:00",0,0,21.78,16.27
"08/13/2019 04:10:00",0,0,20.95,16.27
"08/13/2019 04:15:00",0,0,20.93,16.27
"08/13/2019 04:20:00",0,0,20.63,16.27
"08/13/2019 04:25:00",0,0,20.89,16.27
"08/13/2019 04:30:00",0,0,20.97,16.27
