feeder_1,feeder_2,feeder_3
1.0387114257280503,1.038986530038957,1.0387114257280503
1.0385823553505231,1.0387695369024335,1.0385823553505231
1.0384773404602374,1.038757326805323,1.0384773404602374
1.0380818719572857,1.038286757041374,1.0380818719572857
1.037800202956554,1.037964803583304,1.037800202956554
1.037707317163563,1.0378350666771896,1.037707317163563
1.0376297245125456,1.038448780171407,1.0376297245125456
1.0380332825282101,1.0380725312596917,1.0380332825282101
1.0378404021865202,1.0379230040844247,1.0378404021865202
1.0383554367209753,1.038581449174332,1.0383554367209753
1.038404592989475,1.038574042584929,1.038404592989475
1.0385783947822962,1.0388522552024764,1.0385783947822962
