cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
14066.566771668402,41.5,6.0002448990874075,181.3509999999998,-0.7378800000000013,6.0002448990874075,5.40190736239186,0,1.2768648985361786e-15,OPTIMAL,463064.8143865105,1.7962577282333967
