P_gen_sum
8.390655032468306
8.336769073289123
8.330040274330914
8.34977160156527
8.151806519232517
8.216695751679852
8.127112579772815
8.089015889274691
8.000455320782303
8.009836841523777
8.017475406247652
7.976340519353135
7.922144158488609
7.924674948866533
7.925223402419645
7.887453205544171
7.893752931188256
7.832115363098401
7.749766748999883
7.793796106762505
7.758032433249522
7.737620396371117
7.772329147652359
7.75051416471465
7.779702235313006
7.811721499123089
7.711986021051796
7.71966007459228
7.799080326657599
7.689003242794813
7.7146527170388755
7.66751223153919
7.73554389329256
7.719356779770701
7.653653392605469
7.6132268715320155
7.743682480046699
7.78151926967282
7.712722012412417
7.711493780630647
7.761963337505886
7.76321372502109
7.877162638746217
7.784729568312343
7.8050176297349765
7.718203223524526
7.749315047082123
7.771763736918761
7.825321682608978
7.8117171707063076
7.808606480066192
7.80553043622076
7.880439005671883
7.92750614479975
8.000379447390094
7.929207260084651
7.9931713849248265
8.025894925546444
8.129215959270441
8.103670760165892
8.115412886080817
8.190461751199331
8.168723729509875
8.292976328692248
8.269019899805441
8.330928522429542
8.280717018891544
8.138782829870664
8.095518418048503
8.006815316861118
8.152073290922988
7.855151074257644
8.05118062858244
8.059087747090532
8.24760180249321
8.153193633118764
7.474133761759816
7.742662802477892
7.506799604137523
7.367075770711975
7.3039372688611985
7.038218988202671
7.367965360259728
6.482145519122733
6.940353310995418
6.885225209387641
6.720253202661076
6.676562976493419
6.974112012986973
6.400738841034749
6.6502005323378715
7.214083166649948
7.327743484213611
7.485923438993267
7.605800856008207
7.277845949348993
6.786382254654775
6.876626497228011
6.9730538710036765
6.056910598317604
5.842849716283713
4.645900655416341
6.124700859967021
5.7852555924993965
4.390840432610659
6.25430352213476
5.102725904295021
5.229914675434356
3.909107247574764
4.309582248399732
5.7772182253836775
6.0416553559345285
5.174002700840855
5.947544385604006
4.925210291593498
5.2215358607507145
5.927630623542409
4.471401249127979
1.890329241202525
2.5509652193461383
3.805648287468112
-0.33181753782869094
4.785493255113451
5.019241769971151
1.615963045383051
3.140252189406219
2.42995943667194
2.6357778458409338
4.571860434514968
4.9058711372081625
1.45333957514186
1.3390277508879302
4.877472595394073
5.4957639501873405
6.84303977259002
7.052557143366782
3.0573605167983766
0.42675227359727463
4.397594457831522
6.831812836751201
6.444802090664737
6.972667873575222
6.141695483720165
3.4134080742325255
2.198751008308229
2.3172233461641696
4.751337309987029
4.521764750915634
5.276680460978964
5.443536499685758
-0.9969726380044399
-2.116349841682138
4.437167331006421
4.382141531222096
3.8210136108618538
3.1613745842021803
-0.8795132736460811
-5.584088621460742
-4.957905288129605
-5.383254277615981
-5.368705889173905
-4.442353877076638
2.5525806434790685
2.712225497213527
3.845241851127723
-0.7852271491374565
-2.3625005758709143
1.59370033384381
0.40944089957831187
5.083940692950584
5.863184840940967
3.8879306264179045
4.118726867449124
3.4177647800925635
0.3182087808592424
-3.2129425867044383
-4.580251945829378
0.47555944793796634
2.8214468403868755
3.971954610107548
1.2251117471001742
3.214690031841417
0.028838146677970133
-0.9691617692110963
-0.6352083310771857
-0.11623199648263505
1.6469601296248548
5.766959862609191
2.827773102018269
3.940360019077178
5.346586136463076
4.065574040247554
5.800941687523045
4.770790932988847
4.356303656824231
4.049515649386998
4.488412634040739
5.238464796042376
7.6658203367025415
9.74727028098767
9.510617236718804
9.615630746743904
9.879373956189369
10.10038025287344
10.554644357964495
10.7710135639947
11.062513527855906
11.035390407302081
11.442186196764666
11.022992545254858
11.313638721623768
10.906569311080194
11.514336169516092
11.853392961907355
11.774707944490546
11.799215794756945
12.03603707207171
11.4002758777027
11.767296704188432
11.512650063537357
11.870193211154607
11.952925355078932
12.02611123405719
12.046206665486196
11.987264021296143
12.032480583313138
11.98357653511632
11.879838835090261
11.899479529977892
11.86020378552303
11.886407769492225
11.788506463556224
11.862000956175185
11.725493257928669
11.678291159370144
11.699587432731871
11.618703143044607
11.591208119578166
11.52290232293895
11.482948269342202
11.349423245125106
11.329218762235644
11.347395566399586
11.236590089153971
11.241023002132225
11.219610361226252
11.12859757087329
11.092851500820228
11.03977442874427
11.021093993921362
10.962493926159844
10.850704334009984
10.820603212108118
10.67139033205169
10.758626144730359
10.69391857453617
10.57239196828097
10.473838700513312
10.315046311307826
10.255385752572876
10.127134310229671
10.125918459608416
10.050891830615981
9.916588973366997
9.840007813527556
9.672331671312289
9.556705142297329
9.596622665295925
9.483093747021499
9.40790549563309
9.345029706079448
9.222749462222023
9.16730678307362
9.089170014791204
8.906721802655454
8.796505123240287
8.767707801505203
8.717708367983619
8.479616600582977
8.542709284732869
8.438106964039434
8.300015935350025
8.325099303434543
8.194042841905468
8.222505510258653
8.027695731771297
8.06130542360943
7.979078850661925
