time,Pd_MW
"2016-08-05 00:00:00",2.309003
"2016-08-05 00:05:00",2.278
"2016-08-05 00:10:00",2.248994
"2016-08-05 00:15:00",2.220001
"2016-08-05 00:20:00",2.19301
"2016-08-05 00:25:00",2.170168
"2016-08-05 00:30:00",2.142999
"2016-08-05 00:35:00",2.120015
"2016-08-05 00:40:00",2.097998
"2016-08-05 00:45:00",2.077002
"2016-08-05 00:50:00",2.056996
"2016-08-05 00:55:00",2.038999
"2016-08-05 01:00:00",2.021002
"2016-08-05 01:05:00",2.004001
"2016-08-05 01:10:00",1.989012
"2016-08-05 01:15:00",1.973991
"2016-08-05 01:20:00",1.958035
"2016-08-05 01:25:00",1.947948
"2016-08-05 01:30:00",1.934002
"2016-08-05 01:35:00",1.921011
"2016-08-05 01:40:00",1.907093
"2016-08-05 01:45:00",1.896997
"2016-08-05 01:50:00",1.886884
"2016-08-05 01:55:00",1.872993
"2016-08-05 02:00:00",1.861012
"2016-08-05 02:05:00",1.849004
"2016-08-05 02:10:00",1.835996
"2016-08-05 02:15:00",1.823995
"2016-08-05 02:20:00",1.812009
"2016-08-05 02:25:00",1.800002
"2016-08-05 02:30:00",1.789795
"2016-08-05 02:35:00",1.778777
"2016-08-05 02:40:00",1.767771
"2016-08-05 02:45:00",1.757764
"2016-08-05 02:50:00",1.746998
"2016-08-05 02:55:00",1.739733
"2016-08-05 03:00:00",1.73273
"2016-08-05 03:05:00",1.726723
"2016-08-05 03:10:00",1.720713
"2016-08-05 03:15:00",1.71672
"2016-08-05 03:20:00",1.710994
"2016-08-05 03:25:00",1.707986
"2016-08-05 03:30:00",1.705001
"2016-08-05 03:35:00",1.703005
"2016-08-05 03:40:00",1.703702
"2016-08-05 03:45:00",1.701005
"2016-08-05 03:50:00",1.700008
"2016-08-05 03:55:00",1.700008
"2016-08-05 04:00:00",1.698995
"2016-08-05 04:05:00",1.698995
"2016-08-05 04:10:00",1.696298
"2016-08-05 04:15:00",1.697975
"2016-08-05 04:20:00",1.69628
"2016-08-05 04:25:00",1.699703
"2016-08-05 04:30:00",1.698993
"2016-08-05 04:35:00",1.7
"2016-08-05 04:40:00",1.701007
"2016-08-05 04:45:00",1.702309
"2016-08-05 04:50:00",1.70869
"2016-08-05 04:55:00",1.710008
"2016-08-05 05:00:00",1.715006
"2016-08-05 05:05:00",1.719994
"2016-08-05 05:10:00",1.726997
"2016-08-05 05:15:00",1.732271
"2016-08-05 05:20:00",1.743002
"2016-08-05 05:25:00",1.752993
"2016-08-05 05:30:00",1.763992
"2016-08-05 05:35:00",1.777014
"2016-08-05 05:40:00",1.791001
"2016-08-05 05:45:00",1.805998
"2016-08-05 05:50:00",1.821174
"2016-08-05 05:55:00",1.841994
"2016-08-05 06:00:00",1.862007
"2016-08-05 06:05:00",1.883999
"2016-08-05 06:10:00",1.907996
"2016-08-05 06:15:00",1.932995
"2016-08-05 06:20:00",1.960002
"2016-08-05 06:25:00",1.986017
"2016-08-05 06:30:00",2.017995
"2016-08-05 06:35:00",2.048998
"2016-08-05 06:40:00",2.083075
"2016-08-05 06:45:00",2.11189
"2016-08-05 06:50:00",2.148
"2016-08-05 06:55:00",2.183003
"2016-08-05 07:00:00",2.217998
"2016-08-05 07:05:00",2.251745
"2016-08-05 07:10:00",2.291006
"2016-08-05 07:15:00",2.325685
"2016-08-05 07:20:00",2.367366
"2016-08-05 07:25:00",2.401994
"2016-08-05 07:30:00",2.439005
"2016-08-05 07:35:00",2.473519
"2016-08-05 07:40:00",2.515508
"2016-08-05 07:45:00",2.549003
"2016-08-05 07:50:00",2.584982
"2016-08-05 07:55:00",2.619007
"2016-08-05 08:00:00",2.652998
"2016-08-05 08:05:00",2.683296
"2016-08-05 08:10:00",2.71699
"2016-08-05 08:15:00",2.748006
"2016-08-05 08:20:00",2.777998
"2016-08-05 08:25:00",2.806999
"2016-08-05 08:30:00",2.835993
"2016-08-05 08:35:00",2.863002
"2016-08-05 08:40:00",2.890985
"2016-08-05 08:45:00",2.920918
"2016-08-05 08:50:00",2.943997
"2016-08-05 08:55:00",2.971
"2016-08-05 09:00:00",2.996999
"2016-08-05 09:05:00",3.022999
"2016-08-05 09:10:00",3.045955
"2016-08-05 09:15:00",3.072925
"2016-08-05 09:20:00",3.106108
"2016-08-05 09:25:00",3.126874
"2016-08-05 09:30:00",3.154834
"2016-08-05 09:35:00",3.183811
"2016-08-05 09:40:00",3.213784
"2016-08-05 09:45:00",3.244748
"2016-08-05 09:50:00",3.277714
"2016-08-05 09:55:00",3.311694
"2016-08-05 10:00:00",3.347665
"2016-08-05 10:05:00",3.385605
"2016-08-05 10:10:00",3.421143
"2016-08-05 10:15:00",3.465526
"2016-08-05 10:20:00",3.50298
"2016-08-05 10:25:00",3.549449
"2016-08-05 10:30:00",3.592414
"2016-08-05 10:35:00",3.638986
"2016-08-05 10:40:00",3.682007
