cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
7604.626979132379,72.297,8.821066298604379,181.3509999999998,-0.7232260000000014,8.821066298604379,2.504817845564025,0,-6.287559448786562e-16,OPTIMAL,454830.12318715325,0.0
