cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
12298.742195411907,55.422,0.0,118.85599999999974,0.012122989163368254,0.0,7.9552019375238725,0,0.0,OPTIMAL,483096.51739650324,0.0
