cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
16282.926973332644,53.172,0.0,106.43399999999971,-0.7498150728194415,0.0,9.379566228878252,0,0.0,OPTIMAL,482600.2384922935,0.0
