GML,Layer3,Layer1
0.0037816220870559407,0.001003406917322591,0.007238015684566748
0.005716092890728657,0.0026692344850458593,0.010493930196162047
0.009819278598738638,0.005876432512036628,0.013941129399124633
0.006169171376637432,0.003900328124991869,0.008278517719087249
0.019469637282710592,0.014859944392806274,0.019561334200514962
0.0033031915390042796,-0.0022702429521292934,0.024621546056421088
0.024978710960289707,0.020474124371188198,0.022754906768811548
0.024777435617945168,0.019039165457619994,0.02900935345602424
0.0233976407062294,0.018758361120539493,0.022106436323836538
0.016652571321748532,0.011631550521804203,0.020127495265676674
0.01780747561904061,0.013049152290471593,0.020344129312336656
0.017210868548248805,0.01256043552441273,0.019176961151368292
0.023322993373606157,0.018754053360671517,0.021707235108532928
0.015424448270410408,0.010667938292786882,0.019274195225790984
0.01340544132640864,0.008742665914433982,0.015906546289697485
0.012302674749171785,0.00782998741164799,0.015130281961578413
0.019910536086041562,0.01532610159564647,0.020122316257882116
0.014109491440268835,0.009725648272332828,0.018195597982157627
0.015468403950845222,0.01096007701933297,0.017465173591455063
0.029951244914365075,0.023587295756626533,0.03335554729988083
0.055607887353299586,0.047497760455294843,0.061439500456007455
0.026469351335515968,0.022509690293903217,0.035277893605312076
0.03394371373646217,0.0298186961655345,0.0290737171212461
0.03042677478319069,0.02586262856877751,0.028258066167996157
0.03754421964787115,0.030919627717609033,0.038944856664835846
0.022931457051339407,0.01740782484366264,0.023497661049086488
0.03830677455633162,0.035349247073360304,0.03265379153272027
0.021849713935764358,0.01626961026343179,0.02538531409739342
0.03391138847486027,0.030648131929860902,0.03044792622151643
0.033512102779604654,0.02939246810080009,0.028847027083451746
0.033229149297830524,0.026831959559702655,0.035406767571291145
0.00967826593519462,0.0036921873080930107,0.013739266708234815
0.03654703691239257,0.03339187773299024,0.03181165488173358
0.030007434255037196,0.025118090280522302,0.03220499080366577
0.05542407932741843,0.047421992337442986,0.05938056898647052
0.029480297934786914,0.024482288902603306,0.03302335953374613
0.03476354284662889,0.030653713953171017,0.02961729718234965
0.006278019169723305,0.00029194054262174027,0.010339019942763544
0.033711679277387746,0.02950508519746098,0.02732889255242166
0.015274888167326408,0.009439944740542567,0.019340591253958178
0.027459365864665804,0.022291155701210378,0.02767081792276146
0.05575538803033161,0.047506917489995124,0.06336464981340553
0.027060617632914105,0.022668584289449182,0.026968955758851297
0.02874405465237309,0.02461019132830552,0.027725509995809926
0.004321321272620262,-0.0016647572791103791,0.008382322083081517
0.020200203951409965,0.015421190800996019,0.020901375282428955
0.0500264386134415,0.042308161228100376,0.0523790136505576
0.03643934396025976,0.033697087504230165,0.03172234409011801
0.040832511082932406,0.03787016719137073,0.032092849882732144
0.033918029818205,0.028231616838546403,0.03352067019869436
0.004889584375361936,-0.0007662087514321381,0.024269748315596883
-0.021305046937925676,-0.022165395402538805,-0.01756814921977484
-0.02157399989981494,-0.022491320158532124,-0.01801718589564772
0.003098494230273121,-0.0024793932373697964,0.024878799949699618
0.02947952662882615,0.024481667245177918,0.03302327360465572
0.03777709801432826,0.031153355888375058,0.03903219300635788
0.003098494230273121,-0.0024793932373697964,0.024878799949699618
0.015274888167075439,0.009439944740542567,0.019340591253958178
0.018100519776601674,0.013407147024633326,0.01945001604453552
0.028723868052712195,0.022493292731520568,0.03240210406985966
0.03606876805978772,0.0331681840653292,0.02645289153415766
0.029701704760038344,0.025082581469871315,0.025987336624152774
0.020941664115278032,0.016268731113677545,0.020897907288050684
0.007451602195843176,0.004569751167396241,0.010165514789301399
0.003516359201235067,0.0007700468404110143,0.006806090249630982
0.003623195217731329,0.0008842224690928052,0.007092076811207283
0.004943062445419222,0.0020115107842701013,0.008647061836622165
0.007358951507574735,0.004018125385990571,0.011311776447891074
0.008539021763910722,0.005278372103050985,0.011365376340427634
0.0,0.0,0.0
0.03249954225454336,0.028106241565607724,0.032644061606265484
0.006278019169723305,0.00029194054262174027,0.010339019942763544
0.04036506063126193,0.03748068279356856,0.04216601450726908
0.03830677455633162,0.035349247073360304,0.03265379153272027
0.03830677455633162,0.035349247073360304,0.03265379153272027
0.01340544132640864,0.008742665914433982,0.015906546289697485
0.003098494230273121,-0.0024793932373697964,0.024878799949699618
0.015274888167075439,0.009439944740542567,0.019340591253958178
0.00515596183923579,0.0021901103760068596,0.008811196587141069
