GML,Layer3,Layer1
0.6640862417611064,0.7752958096262185,0.6951760465559801
0.010427649321699787,0.010427649321699789,0.010427649321699789
0.006534658001816853,0.006534658001816854,0.006534658001816854
0.017295992189454667,0.01729599218945467,0.01729599218945467
0.1113672792720456,0.11136727927204561,0.11136727927204561
0.010372032134195153,0.010372032134195155,0.010372032134195155
0.0023357940615661697,0.0023357940615661697,0.0023357940615661697
1.4127377561312797,1.41273775613128,1.41273775613128
1.4163526761209113,1.4163526761209115,1.4163526761209115
