GML,Layer3,Layer1
1.0082144913929187,1.0174367744563013,1.01748431758924
1.0042517348945814,1.0585231181979002,1.0365538726140222
0.9805273324494512,1.081129329888606,1.0365155095636913
1.0207732988474216,1.0354827749928668,1.0308311028260257
1.0189625406799048,0.9553471558810338,0.9913231861004266
0.9530282798586406,1.1041206966878532,1.0307581084909114
1.0357826317435377,0.9119985273312318,0.9820616040621193
1.0499999838828193,0.891575738419002,0.9812062300741622
1.046381487337098,0.9057496979314058,0.9840920062648562
1.0222341188768573,0.9476250042846146,0.9901342665912747
1.0051667367385106,0.9028573578341932,0.9616775717732208
1.0222250460248767,0.9038333875063559,0.970965874684621
1.0499999824942905,0.8956115043911622,0.9816445238099449
1.0250555911461576,0.9360883350187101,0.9868022980569199
1.0061240183527942,0.9883303086390608,0.9993269369071943
1.0048737102169962,0.9895983611664334,0.999343864884804
1.0135890164774626,0.9552619394222402,0.9890089821031421
1.0229695950588868,0.9264449910891562,0.9826708853280686
1.0326933999680312,0.9152925329084989,0.9818896910755819
1.0499624003020542,0.8896561778784736,0.9807205150836446
0.9683733239643387,0.9617804560662335,0.9778102336759696
1.009701219186448,0.9682601785140742,0.9937504045791213
1.0053214878415566,0.9677858830429189,0.9908116818698511
0.9982721306520741,0.9598662868926064,0.9865563392255804
1.0438011775157345,0.8525605074720772,0.9607968907521169
1.0214832785284298,1.0380900209579644,1.0298993770695426
1.0461864171373998,0.9239199505230933,0.9900296936065017
0.995,0.995,0.995
1.049999983754635,0.9111686215717762,0.9867273962908767
1.0113412216315616,0.9603841876590589,0.9903277894309269
1.0347375570868034,0.8577651239073872,0.9580144617705614
1.0398,1.0398,1.0398
1.0499999934149182,0.9168341378976774,0.9889630732035586
0.9675193320580336,1.0047789604084258,0.9935719706564011
0.9874369120565204,0.9394694160604512,0.9762451196963964
0.9500103935092726,1.0309639006856972,0.9979415953609777
0.989429477383785,0.9864383924411775,0.9916649850232235
1.0459,1.0459,1.0459
0.9734981569026586,1.043871245909633,1.0114190427904872
1.025,1.025,1.025
0.9990749122496211,0.9857092140790121,0.9936924648004228
0.9500000085455053,0.9834678370145707,0.9794631960368096
1.0268929849759674,0.9344139261749637,0.9859341295012857
1.025293946313175,0.9387029261971885,0.9867980066585212
1.05,1.05,1.05
1.042195617086073,0.914008345801443,0.9855010842487814
1.042992720819326,0.8767089499973219,0.9734531900053465
1.0499999938893758,0.9129450101420769,0.9874841067691331
0.9500000011006341,1.0304820060832136,0.994587572940916
1.0106,1.0106,1.0106
0.9560098088589722,1.0996358789927778,1.0298630477886088
1.0,1.0,1.0
1.0,1.0,1.0
0.9499999994932313,1.1070915984882013,1.0308357496507223
0.9500000061458198,1.0309673926620655,0.9979394252248442
1.0449193354865207,0.8512889684785062,0.9607926075985354
0.9499999994932316,1.1070915984882013,1.0308357496507223
1.024999998825156,1.025,1.025
1.0405156338542756,0.9044174642874597,0.9808310139750961
1.0499997271590946,0.889997033046047,0.9807801771186556
1.0499999953694334,0.8781624027202215,0.9736718235780152
1.0499999509044424,0.9558637706975971,1.006121485330935
1.0205079932674366,0.9469031448637126,0.9889875186411058
1.0154529358489839,1.0409513764052145,1.032096920695421
1.007675836882546,1.01673668981675,1.0167834062712382
1.0093605774897516,1.0196185492003123,1.0191040273341339
1.0105361208141819,1.0307848961508876,1.025535118383582
1.0038910469178683,1.0498814392973108,1.0320320916339452
1.0159220342141206,1.0422654264854418,1.0335542129369633
1.0328,1.0328,1.0328
1.0025988551137215,0.9873466411376999,0.9980456434134917
1.0459,1.0459,1.0459
0.9500000305662027,1.0359643322829102,0.9938549532388764
1.0461864171373998,0.9239199505230933,0.9900296936065017
1.0461864171373998,0.9239199505230933,0.9900296936065017
0.996162394408707,0.978544860038674,0.9894326107992022
0.9499999994932316,1.1070915984882013,1.0308357496507223
1.024999998825156,1.025,1.025
1.0190843303311008,1.0342133339517987,1.0316866087770813
