GML,Layer3,Layer1
0.9752417224311279,1.065346003619685,1.024633821720716
0.9500000013191836,1.123333268870531,1.0427272006161827
0.9500000010160153,1.1231973441966105,1.042653446401039
1.0010682512216695,1.0622215469669236,1.0344419273159855
0.9966144979638141,0.9862566023552902,0.9950174417865898
0.9640583871462144,1.0880075318031854,1.027623486347208
0.989424923811843,0.9742571807198147,0.9884623649908377
0.9500000045509672,1.0211160572404079,0.9913939375733362
0.9986222816572976,0.9692273410098872,0.9899793966698464
0.9887425199858217,0.9926478424353833,0.9947779649822329
0.9500000055904695,0.9809104830200697,0.9707234039593409
0.96582951956504,0.9829073962723751,0.9797597617391116
0.9797562503709553,0.9851350876394069,0.9887389293751312
0.9852759319285571,0.9899951308458131,0.9925116670645127
0.9934539211788401,1.0066369600908012,1.0020096684898658
0.9920878860138541,1.0088074966722875,1.0024400271345195
0.9908807987922896,0.9873811137696279,0.9931462697311049
0.9587370717376025,1.0161924726888794,0.9927087670749207
0.9774381984626271,0.9924868749143925,0.9905099149384263
0.9571003762136395,1.0126988059903714,0.9908929416828635
0.9637115334065078,0.9971537801440877,0.9877315987469812
1.013895020767776,0.9614577378941187,0.9922276711502792
0.9908853665192926,0.9853360455185532,0.9916878288469472
0.9747528496765494,0.9986628206647402,0.9928878208808253
0.9864617892958708,0.9485088059874867,0.9737982327354985
1.0196454697791517,1.0368119607633184,1.0283760610909605
1.049999998533185,0.9212677670139063,0.990571190073392
0.995,0.995,0.995
1.0386561586128642,0.9291090402992211,0.9894501911833862
0.9947699819346278,0.9807662666557984,0.9915221585238769
0.9783869363643453,0.9522935068818379,0.9714086815608732
1.0398,1.0398,1.0398
1.0457467355259296,0.9241842214412176,0.9901283490371037
0.9618154001843203,1.022636512784207,0.9983945221532449
0.977966107657001,0.9810033751427818,0.9866457427339225
0.9500103891317956,1.0419759089581404,1.0022179595270437
0.9806379227440803,0.9969149195279848,0.9919038396523033
1.0459,1.0459,1.0459
0.9819796505383395,1.0352950714387443,1.0109456046296765
1.025,1.025,1.025
1.002250197543729,0.9826308002419455,0.9937224023691635
0.9500000036498586,1.0128783312128806,0.9888953606039063
1.0086285609239045,0.9615455710954932,0.989633432257981
1.017725585111725,0.9529230671400166,0.9897479748860796
1.05,1.05,1.05
0.9967103401963099,0.974689795518794,0.9912150625269762
0.9931901667881646,0.9641630623931446,0.9855807261921152
1.0499999986781523,0.917644254983573,0.9897340464737318
0.9500000013975655,1.029072494883789,0.9931723044422561
1.0106,1.0106,1.0106
0.9682382969412471,1.083010597065711,1.0270584563880778
1.0,1.0,1.0
1.0,1.0,1.0
0.960349574086385,1.0914960233765336,1.0276214778551647
0.9500000020329545,1.0419812891148714,1.0022165225392048
0.9872605175934763,0.9476224654493742,0.9737661591418878
0.9603495740863851,1.0914960233765336,1.0276214778551647
1.0249999997246626,1.025,1.025
0.9780485723181126,0.98830367179274,0.9890935183649017
0.9551118121604996,1.0148562485574277,0.9909358844598712
1.0499999991872815,0.8867624935279813,0.9789511188327616
1.0465996458015707,0.9606712399471862,1.0065617414824657
0.99201240342313,0.9855065648538337,0.9931631645267945
0.9870012750266317,1.0789322755329274,1.0369916062844573
0.9756477718253029,1.0641374895456266,1.024153882286288
0.9763230149891139,1.068165297795434,1.026513696577558
0.9750876265544285,1.0805612584659468,1.032527997641411
0.9651832218140212,1.1006856088172683,1.0383165824324865
0.9837787512715324,1.084884195955944,1.0389077423643196
1.0328,1.0328,1.0328
0.9938304386250166,1.004378111157911,1.0016666919228145
1.0459,1.0459,1.0459
0.9500000259708602,1.0390226663490487,0.9954624116366136
1.049999998533185,0.9212677670139063,0.990571190073392
1.049999998533185,0.9212677670139063,0.990571190073392
0.9836177437414259,0.9966702575156446,0.9920887806830355
0.9603495740863851,1.0914960233765336,1.0276214778551647
1.0249999997246626,1.025,1.025
0.9824680731925944,1.0856311896972406,1.0388182207192933
