GML,Layer3,Layer1
-0.26189406171673113,0.044499192806171074,0.3639401234343724
1.447689929763095,1.8584443551050251,0.48262753875076997
-0.07507970529024824,-0.07476744327309663,-0.02923999347116814
0.09909794163157493,0.0990979416315759,0.09909794163157605
-1.8072203280258092,-1.4237582161736753,0.6630106250411074
0.08635450437545804,0.08635450362797349,0.08635450401706733
0.04741802918116135,0.09733945557253741,0.11006677104576203
0.1513248068759907,0.5941243088214891,0.6189423771270239
0.2963072839238876,0.7356960814804974,0.7334424465624141
