GML,Layer3,Layer1
0.035738659798011295,0.030845636243911095,0.036954741787435845
0.0650925708648111,0.05909455943436928,0.0665067248220482
0.07128604817879278,0.06428838462468169,0.07301249039678001
0.044237458085717864,0.040747656519565745,0.04559654746762664
0.10053401408451733,0.09577906444039037,0.101934149672771
0.09492564149807949,0.08763186164784181,0.13249744420600873
0.11700943502549536,0.12176525844007573,0.12033500224213886
0.12616775941120087,0.13704510005898296,0.13087350280379348
0.11597208665986354,0.11885375148988839,0.11688280516380041
0.10366821966314402,0.10103846223330161,0.10749564619021734
0.08933095413627276,0.0880860489408791,0.0920376162204444
0.09156779688520737,0.09068860981623848,0.09310140711658105
0.11431901747384786,0.11865407150732021,0.11524311387865463
0.1002951153755269,0.09717154779933801,0.10262996369068031
0.0848395054056023,0.0790031666119827,0.08927794902948655
0.0814146115037276,0.07566727492975181,0.08585189653603413
0.10119343800164972,0.09651683846381284,0.10330261692953002
0.0865662905224137,0.08541855532632436,0.0896955027692354
0.09087737398372647,0.08969739967455005,0.09222775144816785
0.13995559604587585,0.1565777665742202,0.14710235668817248
0.21917515876602853,0.26655342236455654,0.2557378255283082
0.1406794051095065,0.1435387925511517,0.16915551424630781
0.1395350547054672,0.13984637797826488,0.1502179634495207
0.14009933493703505,0.14882690814357966,0.14530544528982853
0.15518982072637094,0.1767387466220628,0.1644001569372151
0.12349245829449125,0.11673399351899505,0.13310881704360386
0.15948719292909191,0.16360916534494815,0.16039926895288406
0.1265805312874549,0.12570967645145747,0.13372859431342093
0.15034757308215896,0.15380386960134465,0.1493463669727803
0.1390657017431266,0.13947082689342685,0.148398934770638
0.1412748136082126,0.1564750146286282,0.14997641631567718
0.09596398809022572,0.0895698144574638,0.10298361509975525
0.1565062084601414,0.15996690302093414,0.15647368533849754
0.15411662081531005,0.16262108118799126,0.165535324800033
0.21557427158145118,0.2627344508044824,0.24806018751352396
0.15638335116597504,0.16431522401290752,0.1708621076595244
0.14217964043855086,0.1422209640962791,0.15479321534846888
0.0866114036150833,0.08021722998232142,0.09363103062461287
0.11633994389344005,0.11117182899830416,0.1374223466889902
0.10504452017763712,0.09849913489354169,0.11199132191814978
0.1358110698612445,0.1355110944223061,0.14266311977963522
0.22280633067737832,0.26993790571886433,0.2630015448775421
0.13589312794360747,0.13635885840359271,0.13749352433792203
0.1331151835242075,0.13176313475377813,0.13534057761595186
0.08427402106118896,0.0778798477486346,0.09129364822898899
0.11059376563502994,0.11075949245473758,0.1111462716576911
0.19952350512864897,0.24132521139881857,0.21788861486028616
0.15342879369165974,0.15753509717371056,0.15312252939649168
0.1366223664982498,0.1363249297164523,0.165839616829848
0.1597951904590101,0.16739624924322302,0.17089575661127449
0.09645690676611814,0.08914997866287232,0.1312026044854489
-0.10106915400462853,-0.10464291673769419,-0.0986796053967474
-0.10251151863662408,-0.1063645022880221,-0.10024784930375011
0.09551009446008155,0.08800217832571634,0.13352739898965707
0.15638275844491703,0.1643147062428217,0.1708621018176169
0.15575428203936298,0.1775273061566409,0.16471930155962483
0.09551009446008155,0.08800217832571634,0.13352739898965707
0.10504452017757918,0.09849913489354169,0.11199132191814978
0.1019170565778318,0.10307305391597647,0.10364054718983692
0.13701248963311616,0.15239368918573787,0.14361236108350228
0.13883765463372777,0.15119837911987632,0.14153997710265206
0.135632661770621,0.13294159709308387,0.13302826411199586
0.1063841620962794,0.10295953377322707,0.10788139422993931
0.05468913237603926,0.05009163153334083,0.055993813331231934
0.03323052883542104,0.028340843797987455,0.03445039320934723
0.0340390987817766,0.029280299159204732,0.03532126533316624
0.04472753477717521,0.039794526422886556,0.04615189560564694
0.061500697315538574,0.05583676781667137,0.062955597472321
0.061423727352775494,0.056140658870001914,0.06255658241230318
0.0,0.0,0.0
0.15453626347957722,0.16419466547606226,0.16223958205476643
0.0866114036150833,0.08021722998232142,0.09363103062461287
0.22488071010990773,0.2084101721110002,0.22944333900650488
0.15948719292909191,0.16360916534494815,0.16039926895288406
0.15948719292909191,0.16360916534494815,0.16039926895288406
0.0848395054056023,0.0790031666119827,0.08927794902948655
0.09551009446008155,0.08800217832571634,0.13352739898965707
0.10504452017757918,0.09849913489354169,0.11199132191814978
0.04643662033511543,0.041449951301230484,0.047699422980137816
