GML,Layer3,Layer1
-0.5806662028945082,-0.3643344633152711,-0.5424483328395983
-0.008992876690814585,-0.008992876690814586,-0.008992876690814586
-0.005635534127973971,-0.005635534127973972,-0.005635534127973972
-0.014916182948479096,-0.014916182948479099,-0.014916182948479099
-0.09604390970464308,-0.09604390970464309,-0.09604390970464309
-0.008944912044738669,-0.00894491204473867,-0.00894491204473867
-0.00201440490783377,-0.00201440490783377,-0.00201440490783377
-1.2183547840363835,-1.2183547840363835,-1.2183547840363835
-1.2214723159662564,-1.2214723159662566,-1.2214723159662566
