timestamp,Pg_1,Pg_2,Pg_3,Pg_4,Pg_5,Pg_6,Pg_7,Pg_8,Pg_9,Pg_10,Pg_11,Pg_12,Qg_1,Qg_2,Qg_3,Qg_4,Qg_5,Qg_6,Qg_7,Qg_8,Qg_9,Qg_10,Qg_11,Qg_12
25.0,3.4298380386970023e-7,3.4298380386970023e-7,3.4298380386970023e-7,3.4298380386970023e-7,3.8513185236475134e-7,3.8513185236475134e-7,3.4202792205430734e-7,3.4202792205430734e-7,3.3819906387669174e-7,3.3819906387669174e-7,3.3819906387669174e-7,3.3819906387669174e-7,-3.2094229210977783e-9,6.633981470002617e-9,-1.7585865136518457e-8,-9.586193672541708e-9,-2.0838251405874536e-8,-1.0253427554400122e-8,-1.9854947781963096e-8,-2.674251797320744e-8,-1.055631779165542e-8,-1.0689998124700077e-8,7.127146416331996e-10,-9.54217549091825e-9
26.0,3.8736518886861764e-7,3.8736518886861764e-7,3.8736518886861764e-7,3.4044398719661266e-7,3.769294189487098e-7,3.769294189487098e-7,3.769294189487098e-7,3.455273273072619e-7,3.6767663841712445e-7,3.6767663841712445e-7,3.6767663841712445e-7,3.455826404719829e-7,-1.4583707311557395e-8,2.2525409325786826e-9,-1.7189178758002075e-8,6.49362624622374e-8,-2.1229237302760658e-8,-1.462165025488855e-8,-1.9634958807238446e-8,-2.635800569898333e-8,-1.1500698511617473e-8,-1.619978756222195e-9,-2.9797605440476786e-8,-9.661442243434898e-9
27.0,3.419339991877146e-7,3.419339991877146e-7,3.419339991877146e-7,3.419339991877146e-7,3.835199311699223e-7,3.835199311699223e-7,3.444083868103396e-7,3.444083868103396e-7,3.4725494586733874e-7,3.4725494586733874e-7,3.4725494586733874e-7,3.4725494586733874e-7,-2.16970388672162e-8,-1.303063216250245e-8,-1.6974970533833603e-8,8.33432518395318e-9,-2.1451273554270173e-8,-6.251169963414144e-9,-1.7248297405604257e-8,-2.687887263687214e-8,-2.334767546310389e-9,9.820471858647763e-9,-6.21467227955345e-9,-8.983796631358173e-9
28.0,3.814698368994935e-7,3.814698368994935e-7,3.814698368994935e-7,3.384289632934108e-7,3.802069512983871e-7,3.802069512983871e-7,3.802069512983871e-7,3.4415254276536196e-7,3.729827308352089e-7,3.729827308352089e-7,3.729827308352089e-7,3.451722549068627e-7,-1.0395745232294522e-8,7.65735835051558e-9,-1.688138773990386e-8,-8.493252801527313e-8,-9.82368145091235e-9,-8.244991398590249e-9,-1.6625169315551814e-8,-8.799053436070897e-9,-1.5367826034413767e-8,6.436918151941035e-9,-1.7667033295607063e-8,-9.14233850243207e-9
29.0,3.4012882493823376e-7,3.4012882493823376e-7,3.4012882493823376e-7,3.4012882493823376e-7,3.768582711584785e-7,3.768582711584785e-7,3.4660830496647216e-7,3.4660830496647216e-7,3.459789894821776e-7,3.459789894821776e-7,3.459789894821776e-7,3.459789894821776e-7,-2.1994507050679312e-8,-1.5753504213918224e-8,-2.032621860883356e-8,-9.115609941282986e-9,-4.1422441742525625e-9,6.674391887147901e-9,4.682307503972908e-9,-1.0697108138519312e-8,-3.3029067709961538e-9,-5.548163638537622e-9,5.412966595067696e-10,-9.597253366514277e-9
30.0,3.699760609428049e-7,3.699760609428049e-7,3.699760609428049e-7,3.3861757545079765e-7,3.811855406218755e-7,3.811855406218755e-7,3.811855406218755e-7,3.44743158510322e-7,3.657104757468646e-7,3.657104757468646e-7,3.657104757468646e-7,3.444331670403242e-7,-1.5415288602725384e-8,-2.4053133916404165e-9,-2.1218657233783813e-8,-8.876730324734582e-9,-1.889475023288055e-8,-6.451843473782729e-9,-5.0910043980966976e-9,-1.007747053099279e-7,4.249811537675863e-13,6.643307458084886e-9,2.3411738510772465e-9,6.487794342787533e-8
31.0,3.3150486022964696e-7,3.3150486022964696e-7,3.3150486022964696e-7,3.3150486022964696e-7,3.5274047504958467e-7,3.5274047504958467e-7,3.3060910444140565e-7,3.3060910444140565e-7,3.2886872968445313e-7,3.2886872968445313e-7,3.2886872968445313e-7,3.2886872968445313e-7,-3.7381333401890014e-9,9.474566288845007e-9,-2.108469586371192e-8,-9.539794265989598e-9,-1.0311626406704898e-8,3.0178296257709704e-10,-6.270035061107535e-9,-9.72157716552547e-9,-2.2479754703626042e-8,-5.313422592991334e-9,-1.797785936180636e-8,5.5067551764973584e-9
32.0,3.577180243355347e-7,3.577180243355347e-7,3.577180243355347e-7,3.334898305697382e-7,3.5777892613968355e-7,3.5777892613968355e-7,3.5777892613968355e-7,3.1873937049248295e-7,3.617104714361689e-7,3.617104714361689e-7,3.617104714361689e-7,3.3051377006023715e-7,-1.0898929223895983e-8,7.270238209311759e-10,-6.3446496623726184e-9,6.464076977691224e-8,8.432914999315617e-9,7.832609226110523e-9,-6.721188676929945e-9,-2.7773290300533894e-8,-1.2345509660002642e-8,-7.768041460055768e-9,-7.689837672017315e-10,-1.1052107952131885e-8
33.0,3.415583875944719e-7,3.415583875944719e-7,3.415583875944719e-7,3.415583875944719e-7,3.796427768943444e-7,3.796427768943444e-7,3.374554455101698e-7,3.374554455101698e-7,3.417340378593122e-7,3.417340378593122e-7,3.417340378593122e-7,3.417340378593122e-7,-2.2652861347158068e-9,4.775060131646543e-9,1.5723684685604847e-9,-2.7244117813930248e-8,-1.775030970869167e-8,-1.3714765998731673e-8,-8.95637008902084e-9,-8.509665293141586e-9,-1.0636830296076155e-8,-1.2719186347261897e-8,-1.7608436323147948e-8,-9.46348365449466e-9
34.0,3.7863200574134914e-7,3.7863200574134914e-7,3.7863200574134914e-7,3.388980457801035e-7,3.7579654423263736e-7,3.7579654423263736e-7,3.7579654423263736e-7,3.4397911074217825e-7,3.6880709168524475e-7,3.6880709168524475e-7,3.6880709168524475e-7,3.413340025445722e-7,-2.133663472704063e-8,2.0967868482951307e-9,-1.6659900745822396e-8,-2.664885990728808e-8,-2.9247287683245876e-9,-1.0471129488062308e-9,-5.409147827800743e-9,6.518111236264122e-8,-1.4947317094149568e-8,1.0068412691895793e-8,-1.0688569525283502e-8,-1.0092701941979465e-8
35.0,3.415082065190988e-7,3.415082065190988e-7,3.415082065190988e-7,3.415082065190988e-7,3.837196189469912e-7,3.837196189469912e-7,3.4904681042059933e-7,3.4904681042059933e-7,3.429019529189917e-7,3.429019529189917e-7,3.429019529189917e-7,3.429019529189917e-7,-1.3421868459799473e-8,-1.1607683748929527e-8,-9.67383596304855e-9,-9.323551539093355e-9,-2.2248841663703444e-8,-1.2039424067692984e-8,-1.3336447870279945e-8,-8.958078596598812e-9,-9.275537620938623e-9,-1.3798910857126898e-8,1.8376779750472872e-9,-2.6890751696690157e-8
36.0,3.613647502969115e-7,3.613647502969115e-7,3.613647502969115e-7,3.324825873426289e-7,3.582398585613127e-7,3.582398585613127e-7,3.582398585613127e-7,3.3007542260710686e-7,3.5873156202097183e-7,3.5873156202097183e-7,3.5873156202097183e-7,3.2891874459535517e-7,-1.3859374743746918e-8,9.363591265185762e-9,-9.375219776512858e-9,6.570436900458687e-8,-3.0040084259005745e-9,-3.011736452515306e-9,-1.7179690541441932e-8,6.455544817785562e-8,-1.1991523525152171e-8,-1.1814723644673123e-8,-7.90155326607462e-9,-1.0991289607229405e-8
37.0,3.4221261621498057e-7,3.4221261621498057e-7,3.4221261621498057e-7,3.4221261621498057e-7,3.8731726759410784e-7,3.8731726759410784e-7,3.465955756511213e-7,3.465955756511213e-7,3.44454074325476e-7,3.44454074325476e-7,3.44454074325476e-7,3.44454074325476e-7,-1.46150581155474e-8,-5.098629493526516e-9,-9.980927563796113e-9,-2.7659977746113425e-8,-2.218309597955824e-8,-6.900081847194605e-9,-5.625705851789593e-9,-9.337601348008765e-9,-2.095121205393705e-8,-1.1053195475043447e-8,-9.600523063101443e-9,-9.257112665785425e-9
38.0,3.80655918242377e-7,3.80655918242377e-7,3.80655918242377e-7,3.3984553703226955e-7,3.855721276836659e-7,3.855721276836659e-7,3.855721276836659e-7,3.465999138991784e-7,3.8243800276539457e-7,3.8243800276539457e-7,3.8243800276539457e-7,3.451061169311709e-7,-2.1765413933625856e-8,2.8554446937837237e-9,-5.752373922044632e-9,-9.14016843569936e-9,-9.738409259841077e-9,-1.5882619453716442e-8,1.791841902349394e-9,7.114296166837287e-9,-2.1306655384002846e-8,2.4897383105100733e-10,-1.4380742785108096e-8,-9.472264801212785e-9
39.0,3.4628482235829877e-7,3.4628482235829877e-7,3.4628482235829877e-7,3.4628482235829877e-7,3.8166824001624585e-7,3.8166824001624585e-7,3.4699425181304885e-7,3.4699425181304885e-7,3.419224926894425e-7,3.419224926894425e-7,3.419224926894425e-7,3.419224926894425e-7,-2.1202096596403254e-8,3.651878470156441e-9,-1.662942085990895e-8,-8.787511002365171e-9,-2.15968933874761e-9,-7.809623395153482e-9,6.237429985854644e-9,-8.567102349794821e-9,-2.1804299944529266e-8,-4.676827556955577e-10,1.5138895495969427e-9,6.452067456515234e-8
40.0,3.7325535997309876e-7,3.7325535997309876e-7,3.7325535997309876e-7,3.4512011518894574e-7,3.8387717845047346e-7,3.8387717845047346e-7,3.8387717845047346e-7,3.466996595334581e-7,3.7921550908434907e-7,3.7921550908434907e-7,3.7921550908434907e-7,3.43378757438199e-7,-1.541114596903977e-8,-1.4816018540416976e-8,1.374711732692084e-9,-8.516663784486565e-8,-2.104508653406878e-8,-6.398664578674863e-10,-5.116229582818518e-9,-2.669141222233881e-8,-2.1815421408352647e-8,3.677355163969553e-9,-1.7122285632444632e-8,-9.151088852326895e-9
41.0,3.416418276377771e-7,3.416418276377771e-7,3.416418276377771e-7,3.416418276377771e-7,3.7721542101002903e-7,3.7721542101002903e-7,3.388333461293576e-7,3.388333461293576e-7,3.3981042924190455e-7,3.3981042924190455e-7,3.3981042924190455e-7,3.3981042924190455e-7,-9.167367797320145e-9,9.208632755711799e-9,-2.5026276473531057e-8,-8.838961349941946e-9,-9.340445348641275e-9,9.785585672752169e-9,5.720948689440894e-9,-1.0204340379593692e-8,-2.8146926717179516e-9,2.12127188377376e-9,-1.6679040078471726e-8,6.581747350464342e-8
42.0,3.8666985682835186e-7,3.8666985682835186e-7,3.8666985682835186e-7,3.4477666268469824e-7,3.806959317721508e-7,3.806959317721508e-7,3.806959317721508e-7,3.443021122161947e-7,3.8024970561586614e-7,3.8024970561586614e-7,3.8024970561586614e-7,3.442937591016998e-7,-2.1695750272978973e-8,-9.71282058932562e-9,1.3886852877963334e-9,-9.376859219325967e-9,-1.0205367620424538e-8,3.402617355607145e-10,-2.0554169906400065e-8,7.61848913940687e-9,-9.209728404082104e-9,2.090980046788812e-9,-1.6594695845059936e-8,-8.205426581270991e-9
43.0,3.442500427931268e-7,3.442500427931268e-7,3.442500427931268e-7,3.442500427931268e-7,3.8254108680711515e-7,3.8254108680711515e-7,3.521790883713455e-7,3.521790883713455e-7,3.473207352887055e-7,3.473207352887055e-7,3.473207352887055e-7,3.473207352887055e-7,-1.1168679140640941e-8,-1.0086621333163704e-9,-6.2107748782332695e-9,-9.600234072835917e-9,-1.4355340777469284e-8,-1.510755920403694e-8,-9.467893496116731e-9,-8.464372241838665e-9,-1.1069244570478835e-8,-1.54165153319995e-8,-1.6877958494743223e-8,6.522784812397604e-8
44.0,3.812740563170104e-7,3.812740563170104e-7,3.812740563170104e-7,3.429255974794359e-7,3.8625709707351745e-7,3.8625709707351745e-7,3.8625709707351745e-7,3.439926353707511e-7,3.7911695539030404e-7,3.7911695539030404e-7,3.7911695539030404e-7,3.417111230632967e-7,-9.569317261514037e-9,1.1002370049352815e-8,-1.6674656504534184e-8,-9.185412175407088e-9,-1.4460703613883227e-8,-9.619153057862314e-10,-9.49477613232028e-9,6.556475602243177e-8,-1.385137067184633e-8,5.2816748834913026e-9,-9.723407520494564e-9,-8.096717026224071e-9
45.0,3.5048940388314817e-7,3.5048940388314817e-7,3.5048940388314817e-7,3.5048940388314817e-7,3.8373018664877456e-7,3.8373018664877456e-7,3.5152763569053453e-7,3.5152763569053453e-7,3.4685015403932116e-7,3.4685015403932116e-7,3.4685015403932116e-7,3.4685015403932116e-7,-1.023965375069527e-8,-2.2375262420618917e-8,-2.3570331117790815e-8,-8.829868147968835e-9,-1.8656455186175057e-8,-1.7015314885647973e-8,-1.3893682852534807e-8,-9.097812291160005e-9,-3.3390421587900306e-9,-4.687302526498493e-9,-5.585560933751457e-9,-8.677086033051854e-9
46.0,3.8202622071083184e-7,3.8202622071083184e-7,3.8202622071083184e-7,3.424292860333647e-7,3.847241592434255e-7,3.847241592434255e-7,3.847241592434255e-7,3.4880505473397646e-7,3.80480215931347e-7,3.80480215931347e-7,3.80480215931347e-7,3.468043635721847e-7,-1.4348438486249685e-8,-9.177453221420834e-11,-1.0576284206639724e-8,-9.06337326721616e-9,-1.431804765539234e-8,-1.204876316645594e-8,-9.547227838038575e-9,-8.693653856970757e-9,-3.4005494532370655e-9,-1.301505751008207e-8,-1.7087390679728983e-8,6.500767021272889e-8
47.0,3.4112257784036294e-7,3.4112257784036294e-7,3.4112257784036294e-7,3.4112257784036294e-7,3.875691892206985e-7,3.875691892206985e-7,3.4911548017961133e-7,3.4911548017961133e-7,3.4677061260185696e-7,3.4677061260185696e-7,3.4677061260185696e-7,3.4677061260185696e-7,-2.2232457685573267e-8,-1.4400280331004776e-8,-1.681273488135841e-8,-8.804040891018091e-9,-1.0150346951090026e-8,1.6219424479947945e-10,-1.661444187106753e-8,-9.220185075423207e-9,-3.341563895548134e-8,-5.467243043984713e-9,-1.7563122566794796e-8,-9.591554442584321e-9
48.0,3.763858834397571e-7,3.763858834397571e-7,3.763858834397571e-7,3.441287689441987e-7,3.8297354859519375e-7,3.8297354859519375e-7,3.8297354859519375e-7,3.5000484931078936e-7,3.8460724626191616e-7,3.8460724626191616e-7,3.8460724626191616e-7,3.444619959508446e-7,-2.1674934965670022e-8,9.180448315665668e-10,-1.7144321784008525e-8,-8.467448415374333e-8,-2.8727289598933373e-9,-6.558880676844993e-10,-1.0077839594895011e-8,-9.051250648978833e-9,-2.170050469754322e-8,-5.358805636336546e-9,-9.819109462366275e-9,6.515835519181365e-8
49.0,3.4513262207479746e-7,3.4513262207479746e-7,3.4513262207479746e-7,3.4513262207479746e-7,3.868283606719532e-7,3.868283606719532e-7,3.4719049305189587e-7,3.4719049305189587e-7,3.495535411513849e-7,3.495535411513849e-7,3.495535411513849e-7,3.495535411513849e-7,-1.4175936774165136e-8,8.571900567293198e-9,-9.868218788638914e-9,6.459189140924097e-8,-2.0393842457046974e-8,-1.9672752419613006e-8,-1.6105764994946297e-8,7.678497955733348e-9,-2.166191458102292e-8,-5.728272008070482e-10,-1.73471138403613e-8,-9.200611468775495e-9
50.0,3.7306004279859555e-7,3.7306004279859555e-7,3.7306004279859555e-7,3.4031833989152656e-7,3.863842748805522e-7,3.863842748805522e-7,3.863842748805522e-7,3.495039935317909e-7,3.832465589222219e-7,3.832465589222219e-7,3.832465589222219e-7,3.446748864362258e-7,-1.478348315151921e-8,-6.527005319011531e-9,-1.3067158994807954e-8,-9.303368261375278e-9,-2.1085010324036815e-8,-2.0680457185147354e-8,-2.8562919034567755e-8,-2.6833510451225277e-8,-2.323684984244448e-8,-1.2896603661477692e-8,-6.237118999275817e-9,-9.269222471527722e-9
51.0,3.4242515131301993e-7,3.4242515131301993e-7,3.4242515131301993e-7,3.4242515131301993e-7,3.8412236786923944e-7,3.8412236786923944e-7,3.5115243136401177e-7,3.5115243136401177e-7,3.48353016504666e-7,3.48353016504666e-7,3.48353016504666e-7,3.48353016504666e-7,-2.1705359116320404e-8,-1.4952508642279028e-9,-1.015481933609949e-8,-9.421529504239003e-9,-2.4648982549089347e-9,9.76083293049674e-9,-4.787712749745718e-9,-8.971932106079432e-9,-1.0338601414227337e-8,-2.2981874372188505e-9,-5.5881480524439715e-9,-9.853480046565252e-9
52.0,3.814559067924602e-7,3.814559067924602e-7,3.814559067924602e-7,3.416642552046461e-7,3.8261632784356793e-7,3.8261632784356793e-7,3.8261632784356793e-7,3.436853219240287e-7,3.808197184981101e-7,3.808197184981101e-7,3.808197184981101e-7,3.431382615158335e-7,-1.4460353411841663e-8,2.3730713107181688e-9,-1.6570006973502048e-8,7.862210563278475e-9,-9.407954711111677e-9,4.935415344957201e-9,-2.2895250300317432e-8,-2.64168641276512e-8,-1.092470502535097e-8,-1.5510158922229765e-8,-2.0853535241927542e-8,6.524213060292482e-8
53.0,3.4327013876606734e-7,3.4327013876606734e-7,3.4327013876606734e-7,3.4327013876606734e-7,3.8804340983717126e-7,3.8804340983717126e-7,3.564200224532954e-7,3.564200224532954e-7,3.431240475694807e-7,3.431240475694807e-7,3.431240475694807e-7,3.431240475694807e-7,-2.225423902093088e-8,-1.2029910004219976e-8,-2.088047329473604e-9,-2.678785781994431e-8,-2.131775788277046e-8,-3.072392259199023e-9,-1.726179881654318e-8,-8.74487573048904e-9,-9.976466811477873e-9,1.755463489138982e-8,-5.9296754891946215e-9,-9.456866816314876e-9
54.0,3.702348726075732e-7,3.702348726075732e-7,3.702348726075732e-7,3.500589064021915e-7,3.825333384096354e-7,3.825333384096354e-7,3.825333384096354e-7,3.4180722046986277e-7,3.8591029986301447e-7,3.8591029986301447e-7,3.8591029986301447e-7,3.427083218401058e-7,-2.2591725817016988e-8,-2.9518067798891378e-8,-1.7527668685594797e-8,-9.579454537077241e-9,-2.0842018828985082e-8,5.237841700119219e-9,-2.4341553191903795e-8,-8.730544184257551e-9,-1.4707400090260325e-8,1.424583995751212e-10,5.500503018861204e-9,-1.0383156551613208e-8
55.0,3.3760997037754684e-7,3.3760997037754684e-7,3.3760997037754684e-7,3.3760997037754684e-7,3.8306660900978914e-7,3.8306660900978914e-7,3.4385068824023607e-7,3.4385068824023607e-7,3.469024615378037e-7,3.469024615378037e-7,3.469024615378037e-7,3.469024615378037e-7,-1.0494054885613323e-8,-2.4775239921158243e-9,-1.7496011651798768e-9,-2.709181420018481e-8,-2.202272358811482e-8,-1.8679352240646455e-8,-1.755933845080506e-8,-9.05436328681306e-9,-2.1719569757058682e-8,-1.920059515137262e-9,-5.2772658303542225e-9,-1.0506239195175173e-8
56.0,3.733448467190189e-7,3.733448467190189e-7,3.733448467190189e-7,3.4219533682968995e-7,3.7805393644205634e-7,3.7805393644205634e-7,3.7805393644205634e-7,3.47010815343946e-7,3.7963754596113974e-7,3.7963754596113974e-7,3.7963754596113974e-7,3.4681127147180415e-7,-1.0213771643296196e-8,1.0150230200783846e-9,-1.740509526917426e-8,-9.910670507530875e-9,-2.1931389678062995e-8,-6.243940144530292e-9,-1.67664922331995e-8,-8.912494931108044e-9,-2.187612583745319e-8,-9.924223487155258e-9,-1.783809528719545e-8,6.55990595575396e-8
57.0,3.400992731862288e-7,3.400992731862288e-7,3.400992731862288e-7,3.400992731862288e-7,3.8378336198678335e-7,3.8378336198678335e-7,3.442023617925973e-7,3.442023617925973e-7,3.42544661680798e-7,3.42544661680798e-7,3.42544661680798e-7,3.42544661680798e-7,7.972577814646102e-9,-9.895527151348806e-9,-9.315293942518834e-9,8.106145739231831e-8,-1.068810887706351e-8,5.279752847327814e-11,-5.52838512573704e-9,-8.986321462088842e-9,-1.0638548602650384e-8,1.1199619156204052e-9,1.4571057178980597e-9,-2.7671815150780595e-8
58.0,3.7628952588293144e-7,3.7628952588293144e-7,3.7628952588293144e-7,3.466472265676003e-7,3.8023729915562025e-7,3.8023729915562025e-7,3.8023729915562025e-7,3.517291700141935e-7,3.7888687577566594e-7,3.7888687577566594e-7,3.7888687577566594e-7,3.40458782805198e-7,-9.157420331527182e-9,1.8769644766106014e-8,-4.916320720998362e-9,6.570322014078305e-8,-2.5018932203618404e-9,-6.149585706972751e-9,5.714308804769171e-9,-9.535048183128961e-9,-4.063677980633911e-9,7.06734131489972e-9,6.360892657587392e-10,-2.7779010524963237e-8
59.0,3.441648128081742e-7,3.441648128081742e-7,3.441648128081742e-7,3.441648128081742e-7,3.738314313248701e-7,3.738314313248701e-7,3.476178297446549e-7,3.476178297446549e-7,3.44909572897769e-7,3.44909572897769e-7,3.44909572897769e-7,3.44909572897769e-7,-1.0326914050251349e-8,-2.2315736372655134e-9,-2.917388416370784e-8,6.772733698902326e-9,-1.4707578576892906e-8,-2.7966540200308112e-8,-1.6805197515878776e-8,-8.942728308536688e-9,-2.20452734679014e-8,1.2366402170914936e-8,-1.768107390085833e-8,6.63015270017742e-9
60.0,3.766959401466405e-7,3.766959401466405e-7,3.766959401466405e-7,3.431837293631842e-7,3.804544606008459e-7,3.804544606008459e-7,3.804544606008459e-7,3.485494428604646e-7,3.6583914063146095e-7,3.6583914063146095e-7,3.6583914063146095e-7,3.456489716054145e-7,-3.29442024460336e-9,-2.8168829949835057e-9,-9.988630162337953e-9,7.160919700843755e-9,-2.08773660104936e-8,2.352473216350011e-9,-2.3412425054795092e-8,6.521098501025165e-8,-1.5399857610854158e-8,-1.4473978116642212e-9,4.4661142964639924e-9,-8.441946620440585e-8
61.0,3.421074955060108e-7,3.421074955060108e-7,3.421074955060108e-7,3.421074955060108e-7,3.8544749310462367e-7,3.8544749310462367e-7,3.4486070248129946e-7,3.4486070248129946e-7,3.459548832368564e-7,3.459548832368564e-7,3.459548832368564e-7,3.459548832368564e-7,-1.4494291322220163e-8,-7.781831089369156e-9,-1.3365176302787773e-8,-2.715399713870489e-8,-1.3688491355259344e-8,-4.52790727666184e-9,-8.811188424421969e-9,-8.50619419612882e-9,-5.920443145081085e-9,5.944560540078775e-9,-4.9014530702820004e-9,-8.530022419319498e-9
62.0,3.620359430830981e-7,3.620359430830981e-7,3.620359430830981e-7,3.3945242964574246e-7,3.6440235011990933e-7,3.6440235011990933e-7,3.6440235011990933e-7,3.403830736597979e-7,3.6140312907085273e-7,3.6140312907085273e-7,3.6140312907085273e-7,3.3784939319798643e-7,-2.1518389137802053e-9,1.4700772241500848e-9,-1.1750028787009681e-8,-9.06514915327643e-9,-3.194608483391516e-8,-2.0527325954127168e-8,-7.801357329771442e-9,-7.306331556820085e-9,-2.1889243286035045e-8,-2.048158832804517e-8,-1.6910301469852565e-8,-8.768895211627594e-9
63.0,3.4607564270071844e-7,3.4607564270071844e-7,3.4607564270071844e-7,3.4607564270071844e-7,3.8865988023684553e-7,3.8865988023684553e-7,3.476727563232221e-7,3.476727563232221e-7,3.4538703093883e-7,3.4538703093883e-7,3.4538703093883e-7,3.4538703093883e-7,-1.0554707936771362e-8,-1.0978891640750911e-8,-2.7426162407720125e-8,-9.874517666664137e-9,-2.2212858313462362e-8,-1.9616980980025298e-10,-1.7627498119100253e-8,-9.680955328366003e-9,-2.7783861913108788e-9,-4.49168357314153e-9,-9.387302820360438e-9,6.514856989145282e-8
64.0,3.8033430713941477e-7,3.8033430713941477e-7,3.8033430713941477e-7,3.3956281522278555e-7,3.8381249734501605e-7,3.8381249734501605e-7,3.8381249734501605e-7,3.527472078412608e-7,3.8320730696487436e-7,3.8320730696487436e-7,3.8320730696487436e-7,3.398397302677678e-7,-2.1515642685240328e-8,-1.1326208556329946e-8,-1.2258040161635316e-8,-8.581547675067334e-9,-2.1362201003480774e-8,-1.0752016980586883e-8,-1.685059789461341e-8,-8.658741504866448e-9,-9.166175302555391e-9,-8.38009739501202e-9,2.3858699694777403e-9,8.032583834567705e-9
65.0,3.4393057385064083e-7,3.4393057385064083e-7,3.4393057385064083e-7,3.4393057385064083e-7,3.8065575800698986e-7,3.8065575800698986e-7,3.456073190196369e-7,3.456073190196369e-7,3.499236489964246e-7,3.499236489964246e-7,3.499236489964246e-7,3.499236489964246e-7,-3.108755387182237e-9,1.0344643109657858e-8,-1.025470275285522e-8,-1.1582374483665192e-8,-1.5136734916925176e-8,-1.2712024227485289e-8,-1.9561862209909286e-9,-2.7407217282802915e-8,-3.6797918213178724e-9,5.81742201387521e-9,7.966552785055999e-10,6.870779526583165e-9
66.0,3.801267800948262e-7,3.801267800948262e-7,3.801267800948262e-7,3.445145934120384e-7,3.835835350526222e-7,3.835835350526222e-7,3.835835350526222e-7,3.4175668452393175e-7,3.828264645636291e-7,3.828264645636291e-7,3.828264645636291e-7,3.438673041913379e-7,-3.1939353613439975e-9,-1.500519962972224e-8,-5.46751183631825e-9,-2.7027621645236007e-8,-6.872400951667602e-9,-1.8315199364075751e-9,-5.968802319048154e-9,-9.314463034554728e-9,-2.234533892102178e-9,1.2432626109094442e-8,-9.06383087654649e-9,6.440854848167347e-8
67.0,3.460694774565505e-7,3.460694774565505e-7,3.460694774565505e-7,3.460694774565505e-7,3.89965833809771e-7,3.89965833809771e-7,3.449190018700184e-7,3.449190018700184e-7,3.439237528512569e-7,3.439237528512569e-7,3.439237528512569e-7,3.439237528512569e-7,-2.120279863461751e-8,6.244479613119007e-10,-2.001483667654876e-8,-8.417539130018662e-9,-1.0464029158424218e-8,-5.581432657572711e-10,-1.7016507385830285e-8,7.469006068582162e-9,6.61766615719486e-10,-7.695358468031444e-9,-2.1654537857323146e-9,-8.87922853882835e-9
68.0,3.784955933999867e-7,3.784955933999867e-7,3.784955933999867e-7,3.411365458740635e-7,3.865364147798857e-7,3.865364147798857e-7,3.865364147798857e-7,3.47987316767923e-7,3.8256956911010617e-7,3.8256956911010617e-7,3.8256956911010617e-7,3.4306595522925217e-7,-1.1016377117144946e-8,5.899659563448493e-9,-6.105531525694922e-9,-9.841344004890228e-9,-2.1524916362893464e-8,-6.833010831154213e-9,-3.538119344862362e-8,-2.7268700442910416e-8,-3.6714753757032036e-9,-1.7127718780032696e-8,-6.265056871821123e-9,6.8086057025800235e-9
69.0,3.399861700885698e-7,3.399861700885698e-7,3.399861700885698e-7,3.399861700885698e-7,3.790897484208488e-7,3.790897484208488e-7,3.458042153232944e-7,3.458042153232944e-7,3.451603545268853e-7,3.451603545268853e-7,3.451603545268853e-7,3.451603545268853e-7,-2.2727152475072614e-8,-1.2170438379705168e-8,7.352432355424664e-10,-1.0119874539169772e-8,-2.6342674624282066e-9,-2.33409274194687e-9,-1.621394287893457e-8,-8.455187439374163e-9,-2.1001552072866034e-8,6.962622244941774e-9,-1.2400700489494578e-8,-8.472229453526528e-8
70.0,3.8466913836690086e-7,3.8466913836690086e-7,3.8466913836690086e-7,3.4946976695268905e-7,3.780404812170328e-7,3.780404812170328e-7,3.780404812170328e-7,3.488062908460919e-7,3.831803673221553e-7,3.831803673221553e-7,3.831803673221553e-7,3.5024049550796803e-7,-1.0600247935095007e-8,-3.4375180622369106e-9,-2.31322023274707e-9,-8.856146362881094e-9,-1.0948008711051688e-8,-8.730801964896554e-9,-1.0839378505423951e-8,-9.702390408271341e-9,-2.297781000686578e-9,-1.494380080973668e-9,1.2995584092707621e-8,6.565151905867651e-8
71.0,3.4901171476724795e-7,3.4901171476724795e-7,3.4901171476724795e-7,3.4901171476724795e-7,3.8640837200904827e-7,3.8640837200904827e-7,3.4965131978451755e-7,3.4965131978451755e-7,3.4521538606766783e-7,3.4521538606766783e-7,3.4521538606766783e-7,3.4521538606766783e-7,-1.0147386524468915e-8,-7.614940099619769e-10,-5.5503726982222935e-9,-9.854781633438559e-9,-9.993445487050127e-9,1.4158773688894033e-9,-1.3876752630558229e-8,-1.0504361552615991e-8,-2.1543797094223593e-8,-1.7209612496981837e-8,-2.4606039851900738e-8,-2.7382540232100196e-8
72.0,3.83420233089686e-7,3.83420233089686e-7,3.83420233089686e-7,3.4750371116493195e-7,3.7800829055757624e-7,3.7800829055757624e-7,3.7800829055757624e-7,3.4790947413214947e-7,3.758119858349523e-7,3.758119858349523e-7,3.758119858349523e-7,3.510698095788025e-7,-3.4562252918074555e-9,-1.0979577552727838e-8,-5.18496185489307e-9,6.534064368677497e-8,-1.0298848124614005e-8,-1.1078015757424405e-8,1.729002773103944e-9,-8.79338792344657e-9,-2.207897573584054e-8,7.75915726055118e-9,-1.8211188971519378e-8,-2.796111932320152e-8
