feeder_1,feeder_2,feeder_3
1.012922720780552,1.0129900680761827,1.012922720780552
1.0134567692532466,1.0135908992552174,1.0134567692532466
1.0130954451940146,1.0132287312859456,1.0130954451940146
1.0127585782765087,1.012736976387219,1.0127585782765087
1.0133985095080074,1.01347808885853,1.0133985095080074
1.0132942481787435,1.013433266875548,1.0132942481787435
1.0130739957760615,1.0131697270983875,1.0130739957760615
1.0129391579314628,1.0130852457858148,1.0129391579314628
1.0138407002781467,1.0139951876607762,1.0138407002781467
1.012855597441397,1.0129242878399802,1.012855597441397
1.0135152825179394,1.0136327596734065,1.0135152825179394
1.0130955738334166,1.0131919197625254,1.0130955738334166
1.0130940144819003,1.0131289512829922,1.0130940144819003
1.0128051521317107,1.0129154549566866,1.0128051521317107
1.0134333780038305,1.0135059568239717,1.0134333780038305
1.0123931918355267,1.0125896908892373,1.0123931918355267
1.013020309115245,1.0132031317628785,1.013020309115245
1.0128436190361085,1.0128141661196963,1.0128436190361085
1.0122693511305194,1.0123225499835045,1.0122693511305194
1.0125904292276682,1.0127435200005808,1.0125904292276682
1.0123715939842541,1.0125032236824747,1.0123715939842541
1.012298317261426,1.0122705359292887,1.012298317261426
1.01263356514952,1.012658903167307,1.01263356514952
1.0122800747479939,1.0123905193566118,1.0122800747479939
1.0123872072334936,1.0125193055399524,1.0123872072334936
1.0122173035441764,1.0123652352151606,1.0122173035441764
1.0121708780331042,1.0122174770423926,1.0121708780331042
1.0118269931768347,1.011809614360439,1.0118269931768347
1.0113981695262715,1.0114722962571558,1.0113981695262715
1.011915852529175,1.0120097778432813,1.011915852529175
1.0109537569096085,1.0110674077234274,1.0109537569096085
1.0110840681897453,1.0110526865036316,1.0110840681897453
1.0109835998271888,1.0110016013524663,1.0109835998271888
1.011003020680362,1.0110419008624087,1.011003020680362
1.0108848943452067,1.0109498665615722,1.0108848943452067
1.010755773045058,1.0109351243744076,1.010755773045058
1.0104053503633725,1.010473356214443,1.0104053503633725
1.0105253166254167,1.0107093802351292,1.0105253166254167
1.0104628946522074,1.0106534968298264,1.0104628946522074
1.010302819417789,1.0103264702942234,1.010302819417789
1.0105585495712661,1.0105933664499471,1.0105585495712661
1.0103086486050388,1.0103605047894162,1.0103086486050388
1.010483191425089,1.0105139080787702,1.010483191425089
1.0107428220845631,1.01084239700476,1.0107428220845631
1.0104526411803931,1.0105536618679571,1.0104526411803931
1.0103296524871728,1.0103821407662268,1.0103296524871728
1.010737646573276,1.010859775554166,1.010737646573276
1.010594908720525,1.0108016120791037,1.010594908720525
1.01088473335375,1.01091845694056,1.01088473335375
1.0107179626492606,1.0107915882363478,1.0107179626492606
1.011256893815152,1.0113453689108476,1.011256893815152
1.0108304416483416,1.0109509929426541,1.0108304416483416
1.0108580102890965,1.0109489532818032,1.0108580102890965
1.0111505693525351,1.0112430848374776,1.0111505693525351
1.0108907327917722,1.011023861781243,1.0108907327917722
1.0111521794941891,1.0113024312139036,1.0111521794941891
1.0110083549093771,1.0110980855041691,1.0110083549093771
1.011043823294052,1.011146678389524,1.011043823294052
1.01148959884127,1.0116257283728172,1.01148959884127
1.0111382522187633,1.0113090335456365,1.0111382522187633
1.011297901689175,1.0113978662079892,1.011297901689175
1.0110259752385886,1.011050215031634,1.0110259752385886
1.0112897811554977,1.0114477634807515,1.0112897811554977
1.011120407288151,1.0112299876472912,1.011120407288151
1.011289612005987,1.0113777627489149,1.011289612005987
1.0115342584309326,1.011573874903464,1.0115342584309326
1.0115776006630763,1.011595909678968,1.0115776006630763
1.0115225170592166,1.011616501824868,1.0115225170592166
1.011551457445565,1.0116408281729539,1.011551457445565
1.0117292918800085,1.0119002754319864,1.0117292918800085
1.0116477968431241,1.011692648464157,1.0116477968431241
1.0120590595848573,1.0122036146985647,1.0120590595848573
1.0117504538218633,1.0117840913896712,1.0117504538218633
1.0118381255978965,1.0119057817902273,1.0118381255978965
1.0118828809348464,1.0119762160158767,1.0118828809348464
1.0119249378558661,1.0120017862679,1.0119249378558661
1.0120192747017356,1.0122103800155362,1.0120192747017356
1.0119115504195673,1.0119525677490315,1.0119115504195673
1.0123280949296618,1.0125256882698241,1.0123280949296618
1.0123710527660328,1.0124201923412353,1.0123710527660328
1.0121777069740325,1.0123436360892741,1.0121777069740325
1.0122303533955415,1.0123600531539094,1.0122303533955415
1.012490320519371,1.0126020389866637,1.012490320519371
1.0124304211122708,1.0125884704370003,1.0124304211122708
1.0122472149738304,1.012375035017055,1.0122472149738304
1.0122105985641616,1.0123059042559595,1.0122105985641616
1.0123100200472366,1.0123802845217362,1.0123100200472366
1.0126341689453913,1.0127501940698784,1.0126341689453913
1.012789268712491,1.0129432473463755,1.012789268712491
1.0128044632842872,1.012941434819616,1.0128044632842872
1.0132088863848052,1.0132939973786745,1.0132088863848052
1.0130582734069997,1.0131814565578638,1.0130582734069997
