cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
37513.09086853758,104.234,0.35565877941605545,283.5429999999994,0.7111487823066998,0.35565877941605545,11.631966160786849,0,3.0170466548250924e-16,OPTIMAL,438504.53965239204,1.6118295563682905
