cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
-10002.355067109358,192.64,12.222815144092166,350.3419999999992,1.499999999999998,12.222815144092166,-3.365529968744737,0,8.552728837651902e-16,OPTIMAL,454026.3294954037,1.559996771822548
