cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
40523.57392154404,28.391,0.07233812774473475,36.172000000000025,0.18030683861469388,0.07233812774473475,12.339699732504274,0,0.0,OPTIMAL,571613.5662508039,2.154042146417252
