pg_rt_aval,pg_da_aval
2.427177707605569,2.910418802975406
4.050406985985687,2.910418802975406
4.4301726080970765,2.910418802975406
2.526410371712965,2.508217265103167
2.2435303202485466,2.508217265103167
1.2556156350027459,2.508217265103167
1.2742490419848547,2.508217265103167
3.2247781728100966,2.508217265103167
4.3508903434245285,2.508217265103167
2.374739032651327,2.508217265103167
1.2521905418007917,2.508217265103167
1.3293845116314262,2.508217265103167
1.3117490245735464,2.508217265103167
1.6079630378858734,2.508217265103167
3.230473226946551,2.508217265103167
2.897608520553101,2.8614535874355482
2.443337369400134,2.8614535874355482
1.8034470319731093,2.8614535874355482
1.6734206723297729,2.8614535874355482
1.4835129241775131,2.8614535874355482
1.5162948288521874,2.8614535874355482
3.8534703180418055,2.8614535874355482
4.167416330525558,2.8614535874355482
1.6771672281883059,2.8614535874355482
1.6804218955988373,2.8614535874355482
1.6746906838169482,2.8614535874355482
2.209239964965875,2.8614535874355482
3.477265592426581,3.4789726699161454
5.077300837720905,3.4789726699161454
5.200941921701999,3.4789726699161454
5.110989043502756,3.4789726699161454
4.829504559605044,3.4789726699161454
4.472910962408363,3.4789726699161454
2.618527342314402,3.4789726699161454
2.4799454308258375,3.4789726699161454
1.932005900969738,3.4789726699161454
3.6974604431394176,3.4789726699161454
4.421072360721455,3.4789726699161454
2.852697885250111,3.4789726699161454
3.041545013767004,3.051725101588874
1.4684344502812408,3.051725101588874
1.2967851228717941,3.051725101588874
2.291118799158921,3.051725101588874
1.6940099728832065,3.051725101588874
2.151964836535763,3.051725101588874
2.668261905330013,3.051725101588874
4.232218002986819,3.051725101588874
4.528238769161665,3.051725101588874
2.8594884464733834,3.051725101588874
2.3803187689956093,3.051725101588874
1.8940206615901765,3.051725101588874
2.6038748967353453,2.6304700862137227
2.708712366709042,2.6304700862137227
3.510285111569312,2.6304700862137227
3.728807109844815,2.6304700862137227
3.645895884254613,2.6304700862137227
3.2818545812697453,2.6304700862137227
3.142193829438834,2.6304700862137227
1.4263896441138335,2.6304700862137227
2.6560748122784847,2.6304700862137227
2.43372343075977,2.6304700862137227
1.6587678092431426,2.6304700862137227
1.976100584902795,2.6304700862137227
1.7679905260872388,1.796505242340122
1.98826501895614,1.796505242340122
2.0040367084751893,1.796505242340122
2.2278782774564903,1.796505242340122
2.2104702974574995,1.796505242340122
2.0345566260285213,1.796505242340122
1.119708962569009,1.796505242340122
0.55283793099421,1.796505242340122
0.6843982326560194,1.796505242340122
0.6599121054608238,1.796505242340122
0.5670192326924269,1.796505242340122
0.5506280843123078,1.796505242340122
0.5176733745252047,0.5091668482139018
0.36796447614512445,0.5091668482139018
0.30258862287162575,0.5091668482139018
0.37893027119170897,0.5091668482139018
0.2237861936946898,0.5091668482139018
0.3615666662001282,0.5091668482139018
0.28369466272226157,0.5091668482139018
0.41554809653292246,0.5091668482139018
0.2743772960229035,0.5091668482139018
0.14372578797233238,0.5091668482139018
0.12543429191495492,0.5091668482139018
0.10753840194490243,0.5091668482139018
0.09435854122080906,0.09345032310110259
0.2766837890566346,0.09345032310110259
0.1540088824672773,0.09345032310110259
0.1872052863406965,0.09345032310110259
0.096493185247422,0.09345032310110259
0.06300743943203348,0.09345032310110259
0.028236576820256133,0.09345032310110259
0.010573518051905012,0.09345032310110259
0,0.09345032310110259
0,0.09345032310110259
0,0.09345032310110259
0,0.09345032310110259
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
