pd_rt,pd_da
0.28104738049949485,0.27090187499826424
0.2841850186227165,0.27090187499826424
0.28126834128622813,0.27090187499826424
0.2856832411860667,0.27090187499826424
0.28767553587924705,0.27090187499826424
0.28553329069774314,0.27090187499826424
0.28738140854860544,0.28738140854860544
0.28794953005445834,0.28738140854860544
0.28894094963367917,0.28738140854860544
0.29116578260197556,0.28738140854860544
0.28920874255947776,0.28738140854860544
0.29128440426854196,0.28738140854860544
0.2900413117963405,0.28738140854860544
0.2947674313149263,0.28738140854860544
0.29012407199185186,0.28738140854860544
0.2915762586823343,0.28738140854860544
0.2936257308823971,0.28738140854860544
0.2931669301684612,0.28738140854860544
0.29281123646103185,0.29281123646103185
0.2929663592169572,0.29281123646103185
0.2919719260693506,0.29281123646103185
0.2935359388462925,0.29281123646103185
0.2924501244722062,0.29281123646103185
0.2931131482881329,0.29281123646103185
0.2922230488592094,0.29281123646103185
0.29179710370089723,0.29281123646103185
0.29119759184777555,0.29281123646103185
0.29140297768347506,0.29281123646103185
0.29240347981268217,0.29281123646103185
0.2884825485641298,0.29281123646103185
0.29210905505705087,0.29210905505705087
0.2919679153308743,0.29210905505705087
0.2871374148678516,0.29210905505705087
0.29328615745220565,0.29210905505705087
0.2909668555677252,0.29210905505705087
0.29210035805081974,0.29210905505705087
0.2898781351339933,0.29210905505705087
0.29100510299673704,0.29210905505705087
0.2904873701337064,0.29210905505705087
0.2909652951779849,0.29210905505705087
0.28992557438555266,0.29210905505705087
0.2885854456659152,0.29210905505705087
0.2891280230155473,0.2891280230155473
0.2887967003029462,0.2891280230155473
0.28713859172703393,0.2891280230155473
0.29045357479084455,0.2891280230155473
0.2886294454069017,0.2891280230155473
0.2871816455392773,0.2891280230155473
0.28716992397307917,0.2891280230155473
0.2850726221741884,0.2891280230155473
0.28248861095865974,0.2891280230155473
0.2854111412951146,0.2891280230155473
0.2843963522360903,0.2891280230155473
0.28444143674931965,0.2891280230155473
0.28037610892311454,0.28037610892311454
0.28217830633118884,0.28037610892311454
0.28496298660095654,0.28037610892311454
0.28119159518802855,0.28037610892311454
0.2823584604680563,0.28037610892311454
0.28085987514658745,0.28037610892311454
0.2804020317334044,0.28037610892311454
0.2818396729597117,0.28037610892311454
0.27912502034124487,0.28037610892311454
0.28057047393831475,0.28037610892311454
0.2793782511287596,0.28037610892311454
0.28051451575697695,0.28037610892311454
0.27985501070499674,0.27985501070499674
0.28004446033430375,0.27985501070499674
0.28169688584419766,0.27985501070499674
0.2830080108710194,0.27985501070499674
0.2812602131956527,0.27985501070499674
0.2840420373724324,0.27985501070499674
0.28378344763366725,0.27985501070499674
0.2828935641021844,0.27985501070499674
0.283534994599176,0.27985501070499674
0.2840355583706732,0.27985501070499674
0.28567925146126627,0.27985501070499674
0.28790701135949437,0.27985501070499674
0.2871701262839816,0.2871701262839816
0.2855105418809774,0.2871701262839816
0.28773706985975767,0.2871701262839816
0.2865162946581293,0.2871701262839816
0.28686424080728035,0.2871701262839816
0.28395507206623494,0.2871701262839816
0.28911863262203,0.2871701262839816
0.2864156067349911,0.2871701262839816
0.2878058236090679,0.2871701262839816
0.2879781285722493,0.2871701262839816
0.28816795081193924,0.2871701262839816
0.2878966025255556,0.2871701262839816
0.29078874425443463,0.29078874425443463
0.2896733636573931,0.29078874425443463
0.29272427328890277,0.29078874425443463
0.2935158283281969,0.29078874425443463
0.2950612275786085,0.29078874425443463
0.2945271212798583,0.29078874425443463
0.3000996994422224,0.29078874425443463
0.3013521371797958,0.29078874425443463
0.3023626043547306,0.29078874425443463
0.30553496869805535,0.29078874425443463
0.30837687773577466,0.29078874425443463
0.311781128302416,0.29078874425443463
0.31382293933973765,0.31382293933973765
0.3178054930563604,0.31382293933973765
0.3203741305412332,0.31382293933973765
0.3268185079518286,0.31382293933973765
0.33132062807807955,0.31382293933973765
0.3327970055206381,0.31382293933973765
0.33813400545859706,0.31382293933973765
0.3423195668725545,0.31382293933973765
0.3457390465262291,0.31382293933973765
0.3480351630958431,0.31382293933973765
0.34996708335802607,0.31382293933973765
0.3525949833649302,0.31382293933973765
0.3553831708070272,0.3553831708070272
0.3555496500799756,0.3553831708070272
0.3578646507640966,0.3553831708070272
0.35799260713400116,0.3553831708070272
0.35571231610280246,0.3553831708070272
0.3588262085565597,0.3553831708070272
0.3584778657501543,0.3553831708070272
0.3540700313902633,0.3553831708070272
0.3562106140963052,0.3553831708070272
0.3545539889095751,0.3553831708070272
0.35445645647279456,0.3553831708070272
0.35212304589461857,0.3553831708070272
0.35475109607864924,0.35475109607864924
0.3506810206709775,0.35475109607864924
0.35072813737564185,0.35475109607864924
0.3486136224075415,0.35475109607864924
0.3492601807202758,0.35475109607864924
0.3481263421035757,0.35475109607864924
0.3471250559003027,0.35475109607864924
0.34412738585028996,0.35475109607864924
0.3456847879196857,0.35475109607864924
0.34378654846898515,0.35475109607864924
0.3430310341419331,0.35475109607864924
0.3418867486108416,0.35475109607864924
0.34141785814209347,0.34141785814209347
0.33986119519931424,0.34141785814209347
0.33683108760042924,0.34141785814209347
0.3358683906710448,0.34141785814209347
0.3357938487285197,0.34141785814209347
0.33499979559684345,0.34141785814209347
0.33089667009712853,0.34141785814209347
0.3312528423630843,0.34141785814209347
0.32620708874212806,0.34141785814209347
0.3273942885214034,0.34141785814209347
0.32465763426648225,0.34141785814209347
0.3232117835506555,0.34141785814209347
0.32247675362663425,0.32247675362663425
0.3205122359735076,0.32247675362663425
0.3218059079497172,0.32247675362663425
0.3157974548574566,0.32247675362663425
0.3146930139342731,0.32247675362663425
0.3151358261698218,0.32247675362663425
0.31501169714082583,0.32247675362663425
0.3115366347090585,0.32247675362663425
0.3109709264531942,0.32247675362663425
0.30928620339468743,0.32247675362663425
0.3077124425008705,0.32247675362663425
0.3089344333456333,0.32247675362663425
0.3068133824153518,0.3068133824153518
0.303010351314289,0.3068133824153518
0.30042993613960134,0.3068133824153518
0.29635026542579096,0.3068133824153518
0.29620190952709385,0.3068133824153518
0.2927556831558948,0.3068133824153518
0.2911085898855083,0.3068133824153518
0.28968710573086703,0.3068133824153518
0.28692868048987313,0.3068133824153518
0.2827744188409603,0.3068133824153518
0.2817728562361978,0.3068133824153518
0.2798349375826769,0.3068133824153518
0.2767911408097885,0.2767911408097885
0.276725926865759,0.2767911408097885
0.27709169745343354,0.2767911408097885
0.27324590797878784,0.2767911408097885
0.27044591467819873,0.2767911408097885
0.2697911366845844,0.2767911408097885
0.27009635478360355,0.2767911408097885
0.2673555459566709,0.2767911408097885
0.2667865962784347,0.2767911408097885
0.2614122509209361,0.2767911408097885
0.26183277000130445,0.2767911408097885
0.2589842911833613,0.2767911408097885
0.2594359517658801,0.2594359517658801
0.2568089663158847,0.2594359517658801
0.2576239241257824,0.2594359517658801
0.24982105436525093,0.2594359517658801
0.24770222174668816,0.2594359517658801
0.24821809448590254,0.2594359517658801
0.24558379190076912,0.2594359517658801
0.2433324733773794,0.2594359517658801
0.23953022350554726,0.2594359517658801
0.23668055198846727,0.2594359517658801
0.23486066927937746,0.2594359517658801
0.23632244586039935,0.2594359517658801
0.23375973724236798,0.23375973724236798
