pg_rt_aval,pg_da_aval
0.16064900468090118,0.18573308209276748
0.15774060669355194,0.18573308209276748
0.264806150224646,0.18573308209276748
0.2764104596838051,0.18573308209276748
0.18068609368591065,0.1688743103114165
0.16142119046180295,0.1688743103114165
0.08040114099073001,0.1688743103114165
0.09013869421451753,0.1688743103114165
0.22195522007411622,0.1688743103114165
0.29273492837641063,0.1688743103114165
0.16743679352080607,0.1688743103114165
0.09055114079095883,0.1688743103114165
0.0925401438557263,0.1688743103114165
0.08353118669163467,0.1688743103114165
0.1003139390584114,0.1688743103114165
0.20430317206222726,0.1688743103114165
0.18717560952187295,0.19978618087771127
0.15556483050625833,0.19978618087771127
0.1216071349517645,0.19978618087771127
0.11490080667509568,0.19978618087771127
0.08963175220118914,0.19978618087771127
0.10377548840962876,0.19978618087771127
0.2790100656120654,0.19978618087771127
0.3153588985489108,0.19978618087771127
0.12381893838676458,0.19978618087771127
0.11785657977965006,0.19978618087771127
0.12279857335301542,0.19978618087771127
0.14015184328042482,0.19978618087771127
0.2506659119755576,0.24439987540034736
0.2903853803093787,0.24439987540034736
0.3565742102957491,0.24439987540034736
0.37532025408540803,0.24439987540034736
0.2679713570724277,0.24439987540034736
0.33160060982070894,0.24439987540034736
0.17131629745340515,0.24439987540034736
0.18020070559990806,0.24439987540034736
0.12652102130518478,0.24439987540034736
0.23968528111327547,0.24439987540034736
0.29893438123579064,0.24439987540034736
0.18805417981023118,0.24439987540034736
0.20894148083026884,0.21350147344552695
0.09531384283871548,0.21350147344552695
0.09116029732402849,0.21350147344552695
0.13502102127900176,0.21350147344552695
0.11274618403214323,0.21350147344552695
0.13719622564376321,0.21350147344552695
0.19758102810223457,0.21350147344552695
0.2595567380429404,0.21350147344552695
0.2752111996424625,0.21350147344552695
0.20672097474943113,0.21350147344552695
0.17918408926777146,0.21350147344552695
0.11596397637409236,0.21350147344552695
0.18538415977135533,0.18698405858119949
0.17545488572592594,0.18698405858119949
0.258313465147153,0.18698405858119949
0.24889621458844013,0.18698405858119949
0.21459680579046148,0.18698405858119949
0.20154902356208265,0.18698405858119949
0.1905235085669756,0.18698405858119949
0.07465739730543812,0.18698405858119949
0.14887969896386727,0.18698405858119949
0.15412135393582652,0.18698405858119949
0.11699287214384439,0.18698405858119949
0.12280428898904573,0.18698405858119949
0.106941920333792,0.10889576253246307
0.13010348902491328,0.10889576253246307
0.10931638081049279,0.10889576253246307
0.14487832671037634,0.10889576253246307
0.15095077530123854,0.10889576253246307
0.12014507429419874,0.10889576253246307
0.07717459485706867,0.10889576253246307
0.03719117263237075,0.10889576253246307
0.041852310669452886,0.10889576253246307
0.04920337850526703,0.10889576253246307
0.03482255668863724,0.10889576253246307
0.038413137246545825,0.10889576253246307
0.03397866659105954,0.03452328925963562
0.023047009387604796,0.03452328925963562
0.02063025841947857,0.03452328925963562
0.02504548851378131,0.03452328925963562
0.014573811513903348,0.03452328925963562
0.021895497145327895,0.03452328925963562
0.019723518683679338,0.03452328925963562
0.03002220452536272,0.03452328925963562
0.01737958176979851,0.03452328925963562
0.009590996682881197,0.03452328925963562
0.007829524092450208,0.03452328925963562
0.006718095115056169,0.03452328925963562
0.0060339567698999685,0.006192556572964694
0.01688347890098709,0.006192556572964694
0.009213202208926444,0.006192556572964694
0.012605433370539876,0.006192556572964694
0.00553247210466918,0.006192556572964694
0.003930012998543035,0.006192556572964694
0.002364488511711575,0.006192556572964694
0.0006537144782963374,0.006192556572964694
0,0.006192556572964694
0,0.006192556572964694
0,0.006192556572964694
0,0.006192556572964694
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
