cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
5404.2937037433785,10.687,8.578923748073485,0.0,0.0,2.1207134795008105,2.1539632139272133,0,-5.3544947180636645e-8,OPTIMAL
