cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
40431.49734639934,11.718,0.6259901459245453,0.0,0.0,12.018792175328493,12.108864134890489,0,-2.296009928491968e-8,OPTIMAL
