cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
11835.761885062358,10.234,6.210809543363702,0.0,0.0,4.325184256313963,4.364218984167536,0,-7.057758381700223e-7,OPTIMAL
