cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
36342.898563809715,9.734,1.3889284182959676,0.0,0.0,10.749056696304539,10.826004934110728,0,-2.954789651604507e-8,OPTIMAL
