cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13528.808275290015,9.813,2.7277154721132515,0.0,0.0,7.004923939424333,7.053601811934315,0,-1.5455993283601738e-7,OPTIMAL
