RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/10/2019 00:00:00",0,0,15.6,19.21
"08/10/2019 00:05:00",0,0,15.57,19.21
"08/10/2019 00:10:00",0,0,16.36,19.21
"08/10/2019 00:15:00",0,0,18.63,19.21
"08/10/2019 00:20:00",0,0,18.44,19.21
"08/10/2019 00:25:00",0,0,18.5,19.21
"08/10/2019 00:30:00",0,0,21.33,19.21
"08/10/2019 00:35:00",0,0,21.29,19.21
"08/10/2019 00:40:00",0,0,21.35,19.21
"08/10/2019 00:45:00",0,0,20.22,19.21
"08/10/2019 00:50:00",0,0,22.51,19.21
"08/10/2019 00:55:00",0,0,18.1,19.21
"08/10/2019 01:00:00",0,0,18.1,17.79
"08/10/2019 01:05:00",0,0,21.28,17.79
"08/10/2019 01:10:00",0,0,19.48,17.79
"08/10/2019 01:15:00",0,0,21.24,17.79
"08/10/2019 01:20:00",0,0,21.31,17.79
"08/10/2019 01:25:00",0,0,21.29,17.79
"08/10/2019 01:30:00",0,0,21.28,17.79
"08/10/2019 01:35:00",0,0,18.33,17.79
"08/10/2019 01:40:00",0,0,18.26,17.79
"08/10/2019 01:45:00",0,0,18.32,17.79
"08/10/2019 01:50:00",0,0,20.21,17.79
"08/10/2019 01:55:00",0,0,18.22,17.79
"08/10/2019 02:00:00",0,0,20.58,16.35
"08/10/2019 02:05:00",0,0,21.29,16.35
"08/10/2019 02:10:00",0,0,20.54,16.35
"08/10/2019 02:15:00",0,0,20.52,16.35
"08/10/2019 02:20:00",0,0,20.48,16.35
"08/10/2019 02:25:00",0,0,20.54,16.35
"08/10/2019 02:30:00",0,0,20.56,16.35
"08/10/2019 02:35:00",0,0,20.5,16.35
"08/10/2019 02:40:00",0,0,20.52,16.35
"08/10/2019 02:45:00",0,0,17.83,16.35
"08/10/2019 02:50:00",0,0,17.05,16.35
"08/10/2019 02:55:00",0,0,16.45,16.35
"08/10/2019 03:00:00",0,0,21.31,15.33
"08/10/2019 03:05:00",0,0,20.69,15.33
"08/10/2019 03:10:00",0,0,20.54,15.33
"08/10/2019 03:15:00",0,0,17.82,15.33
"08/10/2019 03:20:00",0,0,17.08,15.33
"08/10/2019 03:25:00",0,0,17.05,15.33
"08/10/2019 03:30:00",0,0,17.08,15.33
"08/10/2019 03:35:00",0,0,17.12,15.33
"08/10/2019 03:40:00",0,0,17.05,15.33
"08/10/2019 03:45:00",0,0,16.34,15.33
"08/10/2019 03:50:00",0,0,15.65,15.33
"08/10/2019 03:55:00",0,0,15.64,15.33
"08/10/2019 04:00:00",0,0,16.35,14.83
"08/10/2019 04:05:00",0,0,17.16,14.83
"08/10/2019 04:10:00",0,0,17.1,14.83
"08/10/2019 04:15:00",0,0,17.05,14.83
"08/10/2019 04:20:00",0,0,17.02,14.83
"08/10/2019 04:25:00",0,0,16.32,14.83
"08/10/2019 04:30:00",0,0,15.65,14.83
"08/10/2019 04:35:00",0,0,15.65,14.83
"08/10/2019 04:40:00",0,0,15.64,14.83
"08/10/2019 04:45:00",0,0,17.09,14.83
"08/10/2019 04:50:00",0,0,17.11,14.83
"08/10/2019 04:55:00",0,0,17.05,14.83
"08/10/2019 05:00:00",0,0,15.46,15.37
"08/10/2019 05:05:00",0,0,17.16,15.37
"08/10/2019 05:10:00",0,0,17.92,15.37
"08/10/2019 05:15:00",0,0,17.93,15.37
"08/10/2019 05:20:00",0,0,17.95,15.37
"08/10/2019 05:25:00",0,0,17.23,15.37
"08/10/2019 05:30:00",0,0,17.37,15.37
"08/10/2019 05:35:00",0,0,18.45,15.37
"08/10/2019 05:40:00",0,0,17.38,15.37
"08/10/2019 05:45:00",0,0,17.93,15.37
"08/10/2019 05:50:00",0,0,17.95,15.37
"08/10/2019 05:55:00",0,0,21.53,15.37
"08/10/2019 06:00:00",0,0,21.43,15.05
"08/10/2019 06:05:00",0,0,20.61,15.05
"08/10/2019 06:10:00",0,0,21.37,15.05
"08/10/2019 06:15:00",0,0,19.28,15.05
"08/10/2019 06:20:00",0,0,19.28,15.05
"08/10/2019 06:25:00",0,0,18.38,15.05
"08/10/2019 06:30:00",0,0,17.87,15.05
"08/10/2019 06:35:00",0,0,17.89,15.05
"08/10/2019 06:40:00",0,0,17.89,15.05
"08/10/2019 06:45:00",0,0,17.86,15.05
"08/10/2019 06:50:00",0,0,19.6,15.05
"08/10/2019 06:55:00",0,0,18.41,15.05
"08/10/2019 07:00:00",0,0,18.4,16.14
"08/10/2019 07:05:00",0,0,19.16,16.14
"08/10/2019 07:10:00",0,0,19.18,16.14
"08/10/2019 07:15:00",0,0,21.24,16.14
"08/10/2019 07:20:00",0,0,22.18,16.14
"08/10/2019 07:25:00",0,0,23.13,16.14
"08/10/2019 07:30:00",0,0,21.67,16.14
"08/10/2019 07:35:00",0,0,23.1,16.14
"08/10/2019 07:40:00",0,0,23.12,16.14
"08/10/2019 07:45:00",0,0,19.16,16.14
"08/10/2019 07:50:00",0,0,17.34,16.14
"08/10/2019 07:55:00",0,0,18.96,16.14
"08/10/2019 08:00:00",0,0,14.38,16.57
"08/10/2019 08:05:00",0,0,14.94,16.57
"08/10/2019 08:10:00",0,0,14.84,16.57
"08/10/2019 08:15:00",0,0,15.92,16.57
"08/10/2019 08:20:00",0,0,19.17,16.57
