GML,Real
1.0250452847985314,1.0093086415621924
1.0469422294416737,1.0256165324710163
1.0475631165342565,1.0249277754705675
1.0358042657201116,1.0255343651754067
0.9973174948408022,0.9850240897588658
1.0276729059400764,1.033884660552789
0.9937384169717177,0.9698115708930298
0.9868002592644971,0.9751338799359849
0.9953816599624956,0.9722847795635997
0.9979444545935621,0.981989722672821
0.9702145294525727,0.9525705498027514
0.9802485399008426,0.9610959378746795
0.993306689108831,0.9693846809493873
0.9961158128424101,0.9770847774316151
1.0027507261160788,0.9956949119944437
1.0028707557537224,0.9955973598220987
0.9953898219981392,0.9823022617999837
0.9900522128523044,0.9747297323514783
0.9917120208574561,0.9714631187699047
0.9842680968183867,0.9767231476041666
0.950525081153015,1.0044958687367258
0.998722342424834,0.9886383126216197
0.9849772233138128,0.9965457876236994
0.9940734009328196,0.9785933842112855
0.960164475779041,0.9610352349133403
1.0258956814651206,1.0338837405604209
0.9969210705982027,0.982972677230764
0.995,0.995
0.9918405513981254,0.9813927486047397
0.9858692256070847,0.9946782492290559
0.959275814871633,0.9563152134200228
1.0398,1.0398
0.9957699105126344,0.9819785409353046
0.997687534683541,0.9890759055646425
0.95,1.0019103556906162
1.001015130497046,0.99450766596577
0.9823451158125769,1.0008979671867302
1.0459,1.0459
1.01169403975129,1.0110795950538758
1.025,1.025
0.9958006266919539,0.9915305617372572
0.9511903428572089,1.0071128323116194
0.9879900780362905,0.9836791019214471
0.9926366573737161,0.9807625463324405
1.05,1.05
0.9960350656271606,0.974502041218013
0.9624308266275433,0.9841039426883978
0.9943067883594378,0.9804333867284398
0.9836036967767265,1.0054811418550396
1.0106,1.0106
1.026968880510997,1.032797092336344
1.0,1.0
1.0,1.0
1.0275908683553256,1.0341215350486708
1.0010134872833558,0.9945049071281
0.9602040713930059,0.9609870829070066
1.0275908683553252,1.0341215350486708
1.0250000000000001,1.025
0.991583673469836,0.9694686253755265
0.9850382559045006,0.9760656348833291
0.9889029330539623,0.9577797577450426
1.010446089334327,1.001667041614734
0.9958011804586916,0.981844912794393
1.039197503700732,1.0245592095895215
1.0241987888408661,1.0087363033355246
1.0264151849128227,1.0111695385643973
1.0337307699484413,1.0167384828148096
1.04154409524065,1.021969057706077
1.0415675987190025,1.0250672610208356
1.0328,1.0328
1.0011785870965348,0.9947369881479469
1.0459,1.0459
0.9729964091505283,1.0143361254192094
0.9969210705982026,0.982972677230764
0.9969210705982028,0.982972677230764
0.9928225011050283,0.9858365465291521
1.0275908683553252,1.0341215350486708
1.0250000000000001,1.025
1.0399681075518714,1.022800297322564
