GML,Real
-0.008631966666575952,-0.008629821153732875
-0.018047092651428898,-0.01803454770881724
-0.015994408472729482,-0.015984945013797203
-0.010801024506038271,-0.01079703235598022
-0.0220861945135038,-0.022078290253254466
-0.03020848326602099,-0.03020509249129624
-0.026167733524980807,-0.026173315077897327
-0.021683816846131077,-0.02168356904825466
-0.025454513040059634,-0.025456162187511285
-0.024014389489954713,-0.024010103706197872
-0.015976786956561906,-0.015970033822303425
-0.018228365056425222,-0.018223490601847095
-0.025228026078602195,-0.025231984087582402
-0.02277216847385377,-0.02276612626603002
-0.021502598548896683,-0.02149591944302628
-0.02091025304415591,-0.020903527113804693
-0.021869718021444218,-0.02186112149688843
-0.017975256894230185,-0.017971326437576682
-0.020356649087374112,-0.020353744274568875
-0.023000540403127268,-0.02300245657253803
-0.033538683610315534,-0.0336108122629906
-0.031728693718448664,-0.03174255598221965
-0.03184804038069711,-0.031857362306053856
-0.03024213086454486,-0.030261691295624542
-0.023295687489497396,-0.023300902045087286
-0.03192183702694651,-0.031919191791006066
-0.03143216953824757,-0.03144300650895872
-0.029348594973536812,-0.029349782334528292
-0.02907442712529429,-0.029078803928781136
-0.03125364827963972,-0.031261587407448735
-0.021735051796134996,-0.021735117876809373
-0.03211442031517313,-0.03211112291740628
-0.030693210238225355,-0.030702213825918732
-0.03433642974691109,-0.03437453286342746
-0.03290642464730631,-0.0329721581196076
-0.03579799394443661,-0.035843586406581585
-0.033352304651493636,-0.03336518753352149
-0.032569273307105906,-0.03256597590933913
-0.02826064724427413,-0.02825829019609419
-0.027969310482408805,-0.027964125501852607
-0.030285819689666926,-0.03028913375419097
-0.03417862279726114,-0.0342575696056865
-0.02842982346403833,-0.028431499674800496
-0.026286620691486018,-0.026282693677136218
-0.0343396459192844,-0.034336348521517734
-0.024475777498048412,-0.024473741238422744
-0.028861976498540276,-0.02889301586528723
-0.02904744735270892,-0.029052185920719908
-0.03511507076281406,-0.03513462826531338
-0.035585640903623705,-0.03562241174880941
-0.0300962828321385,-0.03009270702001694
0.020435901492200426,0.020427134112010276
0.020515864884838475,0.020507894328199276
-0.030340885393976613,-0.030337708725668582
-0.03579803067558274,-0.03584362479354912
-0.02331669094445976,-0.023322008531063122
-0.03034088539397528,-0.030337708725668582
-0.02796931048240925,-0.027964125501852607
-0.022941097023376766,-0.022940975991263865
-0.022751693173670873,-0.022753076824407484
-0.031019510828576458,-0.031043701001687147
-0.02808382987845004,-0.028081403563198184
-0.02293658663782061,-0.02292948197881881
-0.01325034403868619,-0.013244404892531312
-0.008069355206696827,-0.00806759506782335
-0.0080551574521186,-0.0080536552856848
-0.010961231573395569,-0.010957491482182766
-0.015089353064423161,-0.015081442014766923
-0.01474937767385276,-0.014741868997304421
0.0,0.0
-0.03175004853925234,-0.031779859531009536
-0.032569273307105906,-0.03256597590933913
-0.05223294120699773,-0.052356898197244275
-0.03143216953824757,-0.03144300650895872
-0.03143216953824757,-0.03144300650895872
-0.021502598548896683,-0.02149591944302628
-0.03034088539397528,-0.030337708725668582
-0.02796931048240925,-0.027964125501852607
-0.011472774877072212,-0.01146848226391447
