GML,Real
-0.008649552388976467,-0.008646117078985967
-0.018082502341787432,-0.018058265344940552
-0.0160313923420623,-0.016013301685365487
-0.010819816799895802,-0.01081240785070397
-0.02209677212467387,-0.02208198248779479
-0.030127975066107204,-0.030122520015985258
-0.026115478711651985,-0.02612758035509255
-0.021691699542434772,-0.021692073604015028
-0.025418688545738366,-0.025422940700606165
-0.024047979214472104,-0.02404053081015487
-0.015999034741902562,-0.015986526601651934
-0.018242241444600182,-0.018233496236941385
-0.02519068981175243,-0.025199572424122366
-0.02279943588875355,-0.02278838350177725
-0.02155427895788042,-0.021542034764649182
-0.020962687808530486,-0.020950304991883023
-0.02187664215603702,-0.021860442502461257
-0.018002149994284622,-0.017995249015499374
-0.02036713089670794,-0.020362333601870692
-0.022981967800459024,-0.02298658581462768
-0.03333180448536632,-0.033476194554513845
-0.031493075049615626,-0.031521119417156886
-0.031777176573507315,-0.031796893064821086
-0.03018275918420743,-0.03022292905609293
-0.02331977384685313,-0.02333155141028874
-0.031836996046518795,-0.031832343756039605
-0.03133427301114011,-0.03135688628932667
-0.02939437365283526,-0.029398088719070223
-0.029007891631409155,-0.029017562482768797
-0.031186407370313418,-0.03120334552965054
-0.02179480088586594,-0.02179644656692278
-0.03219805444069106,-0.03219311431601277
-0.030600299083647364,-0.03061922878914087
-0.03421869077825823,-0.034295821980324576
-0.032728953264072214,-0.03286076959149754
-0.035671374241140086,-0.03576350793485744
-0.03327372144941165,-0.03330058491630657
-0.032652907432623834,-0.03264796730794562
-0.02820083741480195,-0.028197259123472814
-0.028050767828652567,-0.02804184977030346
-0.03028650071022465,-0.030294404213061368
-0.033943331877933414,-0.03410114421526402
-0.02840670515413679,-0.02841109741136608
-0.026260763722296243,-0.026253934671842033
-0.03442328004480233,-0.034418339920124226
-0.024466398851220372,-0.024463321897340583
-0.02880923981176231,-0.028872356063570064
-0.0289650641396193,-0.02897540618406311
-0.03494659486711171,-0.03498650574050759
-0.03556281337770395,-0.035637864264392076
-0.03003252223647257,-0.03002672052955912
0.02042720286202515,0.02040883538185379
0.02050731960537089,0.020490535308470007
-0.030256314515077598,-0.030251281593537415
-0.03567139290804899,-0.03576352977136453
-0.02333930877593371,-0.023351286194661126
-0.03025631451507671,-0.030251281593537415
-0.028050767828652567,-0.02804184977030346
-0.022942213067972173,-0.02294299731349584
-0.022742830387519675,-0.022746414027709033
-0.030891371749333985,-0.030940506594336382
-0.028056877666791546,-0.028053215998438342
-0.02293059904003769,-0.02291737423138402
-0.013271744705083854,-0.013260584794973447
-0.008085949313008989,-0.008083291803679957
-0.008072362144980971,-0.00807021039872619
-0.0109826986518069,-0.010976069509038611
-0.015118064861326275,-0.015103086839077856
-0.014770850794460166,-0.014756623947945906
0.0,0.0
-0.03162603147391696,-0.031686554252063
-0.032652907432623834,-0.03264796730794562
-0.05208495606147023,-0.052334205680635265
-0.03133427301114011,-0.03135688628932667
-0.03133427301114011,-0.03135688628932667
-0.02155427895788042,-0.021542034764649182
-0.03025631451507671,-0.030251281593537415
-0.028050767828652567,-0.02804184977030346
-0.011493694270261035,-0.011485963405320647
